ngiemboon,en
" Cʉ̀apʉ̀a la gɔɔn né mèŋ ngie: «Gʉa ńjú kwɔb gẅie mé la lɔgɔ tʉ̀nzẅìŋ sìsyè ḿbáʼ, ńtʉ́me zẅɛ̌ʼ gù; táʼ, pɔ́ɔn léké sɔg.» ",This is what the Lord said to me: “Go and buy yourself a linen undergarment   and put it on.  # 13:1 Lit around your waist But do not put it in water.” 
"Cʉ̀apʉ̀a la tsẅi púʼu, n gʉa ńjú kwɔb ŋwɛ́, ńtʉ́me zẅɛ̌ʼ mèŋ. ",So I bought underwear as the Lord instructed me and put it on.
Cʉ̀apʉ̀a gɔɔn né mèŋ ngie: ,Then the word of the Lord came to me a second time: 
"Kyɛ́ʼ kwɔb gẅie ɔ̀ ka jǔ ńtʉ́me zẅɛ̌ʼ gù lɛ̂, ńdɔg ńgʉa ncwò mí Efelad, ńdeʼe mvwɔ̀ʼ tóon gie ee wó. ","“Take the underwear that you bought and are wearing,   and go at once to the Euphrates  # 13:4–7 Perhaps a place near Anathoth with the same spelling as the river and hide it in a rocky crevice.”  # 13:4 Jr 51:63 "
"Cʉ̀apʉ̀a la tsẅi púʼu, n gwoon ńgʉa mí Efelad, ńdeʼe kwɔb ŋwɛ́. ","So I went and hid it by the Euphrates, as the Lord commanded me."
"Etsɔ́ tyé fʉ̀ʼ la gÿo ńgwɔ́, Cʉ̀apʉ̀a tsẅi né mèŋ ngie: «Piŋe ncwò mí Efelad, ḿbí kwɔb gẅie n da tsẅi ngie ɔ̀ leʼe wó la.» ","A long time later the Lord said to me, “Go at once to the Euphrates and get the underwear that I commanded you to hide there.” "
"Ńtsẅi púʼu, m biŋe ncwò mí Efelad, ńgʉa ḿbí kwɔb jʉʼ gie n da leʼe wó. Táʼ, n da pí kwɔb, ńgyá mbà é pǔ ńdʉ́, tà ngwɔ́ é le gíŋe ńkẅéte wɔ́.","So I went to the Euphrates and dug up the underwear and got it from the place where I had hidden it, but it was ruined #— #of no use at all."
"Á la gwɔ́ púʼu, Cʉ̀apʉ̀a gɔɔn né mèŋ ngie: ",Then the word of the Lord came to me: 
Mèŋ Cʉ̀apʉ̀a ne ńgɔɔn ngie: Wɔɔn aa páʼ n ge gÿo pyága ŋáʼtè pʉ̀a Yúndà lâ máa ŋáʼtè pʉ̀a Yelúzálèm púʼu. ,“This is what the Lord says: Just like this I will ruin the great pride of both Judah and Jerusalem.   
"Á zɔɔn ńgwaa gwɔ́, epʉ̀a láʼ ŋwɛ́ gwɔ́ pɔ́ pʉ̀a tepòŋ. Pɔ́ lʉʼʉ léjúʼ ncwò wɔ́ɔn. Pɔ́ gÿo pɔ́ mmó gie á kẅɛɛ twó pɔ́b. Pɔ́ cʉŋe pɔ́ na tsɔ́ messé; éfaʼa mbwó pɔ́b, ḿbiŋe ńguʼte wɔ́b. Púʼu la, á ne ńzɛ́te ngie epʉ̀a yɔɔn láʼ ŋwɛ́, e cʉ́ʼ ńgwɔ́ pɔ́ páʼ wɔɔn kwɔb gẅie ngwɔ́ mé le gíŋe ńdɔg ńgÿo tsɔ́ mmó wɔ́! ","These evil people, who refuse to listen to me, who follow the stubbornness of their own hearts,   and who have followed other gods to serve and bow in worship #— #they will be like this underwear, of no use at all. "
