ngiemboon,en
"Alyɛʼɛ́ línɔ̀ɔn pà Yúndà gie mé lɔ́ɔn ńtóŋo lê pásékà gÿo ne ńkuʼu, ńdɔgɔ ńzye ngàb gie pɔ́ lɔ́ɔn ḿpfɛ́ɛ tsɔ̌ ntí mbelég té mvòŋ. ","The   Festival of Unleavened Bread,  # 22:1 Ex 23:15 which is called Passover,  # 22:1 Ex 12:11; Jn 6:4; 11:55; 13:1 was approaching. "
"Metándá panuŋepwɔʼ pâ pakyagte lepʉ̌ Mǒonsê ne faʼa shÿó légÿo mé zẅé Yěsô, tá ne ḿbɔ́gɔ nÿɔ́g láʼ. ","The chief priests and the scribes were looking for a way to put him to death,   because they were afraid of the people.  # 22:2 Lk 19:47–48; 20:19"
"Sátà kúu tsɛ̀ɛ ntʉ́m Jẅíndà, á gwɔ́ tsɔ̌ tàʼ nyìŋ na pʉ̀a ntsɔ̀b pʉ́a né legém, gẅie setsɔ́ lezíŋ sé laa lê Isekalyɔd. ","Then   Satan entered Judas,  # 22:3 Jn 13:2,27; Ac 5:3 called Iscariot,  # 22:3 Lk 6:16 who was numbered among the Twelve. "
"Á leen ńké ńgʉa ńgyá metándá panuŋepwɔʼ pâ patyémvfò na lépyɛ́b ndá Ssé, pâ pɔ̌ kwaŋte páʼ à ge gÿo tá sẅiŋe Yěsô mbwó pɔ́b. ",He went away and discussed with the chief priests and temple police   how he could hand him over  # 22:4 Mk 9:31 to them. 
"Á pú ḿboŋo wɔ́b, tà pɔ́ gɔɔn ngie pɔ́ ge ná nkáb mbwó yé. ",They were glad and agreed to give him silver.   
"Á zẅíŋ, ńgwóon ńzye léfaʼ shÿó páʼ à ge sẅiŋe Yěsô mbwó pɔ́b tà láʼ le zsé.",So he accepted the offer and started looking for a good opportunity to betray him to them when the crowd was not present.
"Alyɛʼɛ́ Pásékà ŋwɛ́ leen ńké ńtó, ńgwɔ́ lyɛ̌ʼ gie mé lɔ́ɔn ńgwaa púɔ njʉ̀njÿò línɔ̀ɔn. ",Then   the Day of Unleavened Bread came when the Passover lamb had to be sacrificed.  # 22:7 Ex 12:21; 1Co 5:7 
"Yěsô túmo Piɛ pɔ́ Jÿâŋ, ńgɔɔn né pɔ́b ngie: «Pi gʉa ńcwoŋte ségè shúm línɔ̀ɔn pásékà.» ","Jesus sent Peter and John,   saying, “Go and make preparations for us to eat the Passover.”"
Pɔ́ zɛ́te yé ngie: «Ɔ̀ kwǒŋ ngie peg gʉa nzɔ̌ ńcwoŋte?» ,“Where do you want us to prepare it? ” they asked him.
"Á gɔɔn ngie: «Pi júʼ mboŋó, pi ge gʉa tà kúu tÿǒsoŋ, é gyá mámbàŋa gẅiin tÿóon ntse, pi cʉ́me nzèm yé, tà à kúu ndá, pi kú gí. "," “Listen,” he said to them, “when you’ve entered the city, a man carrying a water jug will meet you. Follow him into the house he enters. "
"Ńgɔɔn né ngàŋ ndá ngie: “Tsítsà gɔ̌ɔn ngie peg zɛ́te gú ngie lûmndá gẅie pâ megàŋakwò pé ge jÿó línɔ̀ɔn Pásékà wó, aa wɛ̌ wɔ́?” ","Tell the owner of the house, ‘The Teacher asks you, “Where is the guest room where I can eat the Passover with my disciples? ” ’  "
"À ge nyɛɛ gẅí máamáa lûmndá na ndêg we tÿǒ, tà mbà mé ně ńdáʼ ńtáŋte mboŋó, áa jʉʼ gie pi ge cwoŋte ségè shúm línɔ̀ɔn wó.» ","Then he will show you a large, furnished room upstairs.    Make the preparations there.”"
"Pɔ́ gʉa ńkúu wó, ńgyá akɔ̀ɔkɔ́ɔ gwɔ́ pɔ́ páʼ Yěsô shwóŋo wɔ́b. Pɔ́ cwoŋte shúm léjÿó Pásékà jʉʼó.","So they went and found it just as he had told them,   and they prepared the Passover."
"Afʉ̀ʼ gÿo ńkuʼ, Yěsô pâ megàŋntúm pé tó ńnéŋe ssé, ","When   the hour came, he reclined at the table, and the apostles with him. "
"ńne ḿpfɛ́ɛ mmó, á gɔɔn né pɔ́b ngie: «N ka kě ńtsɔ́ɔn tɛʼ páʼ pege ge pú jÿó wɔɔn pásékà tá n gyá ngɔ́ʼ. ","Then he said to them, “I have fervently desired to eat this Passover with you before I suffer. "
"Tà mèŋ shwóŋo gẅí mboŋó: N těen ńdáʼa ńgíŋe ńjÿó tsɔ̌ Pásékà wɔ́, tà láʼ kú fʉ̀ʼ gie anò yɔɔn línɔ̀ɔn pumté, tà Ssé zɔ̌ cʉ́ʼʉ sáʼa njÿó.» ","For I tell you, I will not eat it again    until it is fulfilled in the kingdom of God.”   # 22:16 Lk 14:15; Rv 19:9 "
"À la shwóŋo wɔ́b púʼu, ńdeen ńké ńkaa ntúʼ melùʼ, ńná ndǎg mbwó Ssé, ńgɔɔn né pɔ́b ngie: «Pi kɔ ntúʼ yɔɔn ḿbú ńnú tà maga gẅí. ","Then he took a cup,   and after giving thanks,  # 22:17 Mt 14:19; 15:36 he said, “Take this and share it among yourselves. "
"Pi zsé ngie mèŋ, n těen ńdáʼa ńgíŋe ńnúu melùʼ mie é kẅɛɛ na mentɔ̌ɔn tÿǒ melùʼ wɔ́, tà láʼ kú fʉ̀ʼ gie Ssé zɔ cʉʼʉ́ ésáʼa njÿó.» ","For I tell you, from now on I will not drink of the fruit of the vine until the kingdom of God comes.”"
"À la gíŋ ḿbí mbelég, ńná ndǎg mbwó Ssé, ḿbwɔ́ʼ ńgwaa náa mbwó megàŋakwò pé, ńgɔɔn ngie: «Yɔɔn ee mbùm nnɛ́ yɔɔn gie mé nǎa na twó sí. Pi cʉ́ʼ ńne ńgÿo páʼɔɔn ńdɔgɔ ńkímte wɔ́ɔn.» ","And he took bread, gave thanks, broke it, gave it to them, and said, “This is my body,    which is given for you. Do this in remembrance   # 22:19 Heb 10:3 of me.”"
"Pɔ́ la pfɛ́ shúm léjÿó tà ḿmag, Yěsô kaa ntúʼ melùʼ ńgɔɔn ngie: «Ntúʼ yɔɔn ee páʼɔɔn ńgwɔ́ kʉ̀a sẅé gie e Ssé lɔgɔ metse mɔ́ɔn ńgwaa, e pfɛte ńtí gẅí.»","In the same way he also took the cup after supper and said, “This cup is the new covenant    in my blood,   # 22:20 1Co 10:16 which is poured out for you.   # 22:19–20 Other mss omit which is given for you (v. 19) through the end of v. 20 "
"N kě ńgɔɔn páʼɔɔn, nyìŋ gẅie à ge sẅíŋ mèŋ gwɔ́ jʉʼɔɔn tà peg yé ne ńteme ńjÿó mmó. ","But    look, the hand of the one betraying me is at the table with me.   # 22:21 Ps 41:9 "
"Áa nò ngie Míŋ Nyìŋ ge kwé páʼ Ssé la láʼ ńzáb, táʼ, ndòon ee twó nyìŋ gẅie à ge tsege yé ná, mè zẅé yé. ","For the Son of Man will go away as it has been determined,    but woe to that man by whom he is betrayed! ”"
"Pɔ́ júʼ púʼu, ḿbú ḿmɔɔn, ésele ńzɛ́te tsetsɛ̀ɛ pɔ́b ngie: «Awɔ̌ aa páʼɔɔn ńgwɔ́ nùɔ pɔ́b ńkuʼu léfʉʼ yɔɔn ntí nò?»",So they began to argue   among themselves which of them it could be who was going to do it.
