ngiemboon,en
"Yěsô gÿo ńgíŋ ńgʉa tsɛ̀ɛ tsɔ̌ ndá cúʼtè pà Yúndà, atsɔ̌ nyìŋ gwɔ́ yé ndá ŋwɛ́, mbà pwó yé léen ńkwé. ","Jesus   entered the synagogue  # 3:1 Mk 1:21,39; Jms 2:2 again, and a man was there who had a shriveled  # 3:1 Mk 4:6; 5:29; 9:18; 11:20–21 hand. "
"Epʉ̀a gwɔ́ jʉʼó, ńne ńdʉŋe yé légyá kà à ge gÿo nyìŋ ŋwɛ́ zeŋe á lyɛʼɛ́ nzse wɔ́ɔ, pɔ́ fó mǒ, ḿbúte yé. ","In order to accuse   him, they were watching him closely  # 3:2 Lk 6:7; 14:1; 20:20 to see whether he would heal  # 3:2 Ac 8:7 him on the Sabbath.  # 3:2 Mk 2:23; Lk 13:10; 14:3 "
Yěsô gɔɔn mbwó kwèpwó ŋwɛ́ ngie: «Lu ssé ńtó ńtyé mvfò láʼ» ,"He told the man with the shriveled hand, “Stand before us.” "
ńdeen ńké ńgɔɔn mbwó pʉ̀a ŋwɛ́ ngie: «Lepʉ̌ ségè ée péʼe ńtsẅi ngie mé gÿo kɔ́ lyɛʼɛ́ nzse? Ngie mé gÿo nò mbòŋo kà nò tepòŋ? Ngie mé gÿo nyìŋ tsẅɛ́ kà pɔ́ ngie mé zẅé yé?» Tsoon nyìŋ wɔ́b te tsɔ́b. ,"Then he said to them, “Is it lawful    to do good   # 3:4 Ps 34:14; Lk 18:18 on the Sabbath or to do evil,   # 3:4 Ps 34:12–16; 1Pt 3:17 to save life   # 3:4 Php 2:12; Jms 5:20 or to kill? ”   # 3:4 Lk 20:15 But they were silent.  # 3:4 Lk 1:20; 19:40 "
"Yěsô paŋ lejÿɔ́g ńdɔg ńdíe wɔ́b, mbùm yé ne ńtsyɛte ńtí tʉʉtwó yɔ́b, á leen ńké ńgɔɔn mbwó mámbàŋa ŋwɛ́ ngie: «Siŋe pwó jú!» Á siŋ. Mé gyá á tʉte. ","After looking around at them with anger,   he was grieved at the hardness  # 3:5 Ex 7:13; Rm 11:25 of their hearts and told the man, “Stretch out your hand.” So he stretched it out, and his hand was restored.  # 3:5 Mk 8:25 "
"Pafalísáyè leen fó ndá cúʼtè ńkẅɛ, pâ pʉ̀a Elônde gwóon ńcúʼte, éfaʼ shÿó páʼ pɔ́ ge gÿo tá zẅé Yěsô.","Immediately the Pharisees   went out and started plotting  # 3:6 Mt 12:14; Mk 15:1 with the Herodians  # 3:6 Mt 22:16; Mk 12:13 against him, how they might kill  # 3:6 Mk 11:18; Jn 5:18; 6:27 him."
"Yěsô pâ megàŋakwò pé gÿo ńgʉa né ngʉ̀ŋe máamáa letʉŋ Ngalílîa. Menùɔ láʼ tà ńgyɔ́ɔn cʉ́me nzèm yé, é fóo ngwòŋ Ngalílîa mbɔɔ ngwòŋ Jẅindê, ","Jesus   departed with his disciples to the sea, and a large crowd followed from Galilee,  # 3:7 Mt 17:22 and a large crowd followed from Judea,  # 3:7 Lk 1:5 "
"tà mbɔɔ tÿǒsoŋo Yelúzálèm. Petsɔ́ fóo gwoŋó Endume, etsɔ́ fóo mbɔɔ nzǐŋ ntse Juundʉŋ, ńgÿo pʉ̀a pie é néŋe ḿbɔ́ɔnte Tîi pɔ́ Sindoŋ. Pɔ́ tóo púʼu, légyá Yěsô, mélàʼmie pɔ́ la ne ńjúʼu kɔ̀ɔkɔ́ɔ gie à ne ńgÿo. ","Jerusalem,   Idumea, beyond the Jordan,  # 3:8 Lk 3:3 and around Tyre  # 3:8 Ac 21:7 and Sidon.  # 3:8 Gn 49:13 The large crowd came to him because they heard about everything he was doing. "
"Yěsô gyá púʼu, ńgɔɔn mbwó megàŋakwò pé ngie, pɔ́ cwoŋte múɔ kanúʼ, à kúu tsoló, ḿbɔ́gɔ láʼ lésẅɛɛ yé. ","Then he told his disciples to have a small boat   ready for him, so that the crowd wouldn’t crush him. "
"Páʼ à la ne ńgÿo epʉ̀a tà ńgyɔ́ɔn sẅéte la, epʉ̀a metsèm pie guɔ laa na pɔ́b cʉ́ʼʉ ńnɔ́ɔnte yé, ńzába pwó na yé. ","Since he had healed   many, all who had diseases were pressing toward him to touch  # 3:10 Jn 20:17 him. "
