ngiemboon,en
"Egubé yɔ́ɔn yembàŋa, pi júʼ mentÿɔgɔ́ mie tàʼ tá náa. Pi pɔ́ɔn, ńzsé ngie pi ge fó mǒ, é lɔg zíʼi légẅiin legye. ","Listen, sons, to a father’s discipline,  "
Á nue n ka náa kwàʼ zsénò mbòŋo né pi; pi pɔ́ɔn légwáʼa mmó gie n ziʼí gẅí. ,for I am giving you good instruction.  
"Mèŋ yɔ́ɔn, n daa tàʼ múɔ mbàŋa mbwó tá wɔ̀ɔn; n daa tàʼ múɔ mbàŋa wémɔʼɔ́ mbwó má wɔ̀ɔn, á kwoŋo wɔ́ɔn, ńdÿɔgte wɔ́ɔn. ","When I was a son with my father,"
"Tá wɔ̀ɔn lɔ̌ɔn ńne ńzíʼi wɔ́ɔn mmó ńgɔɔn ngie: «kúʼte meshwóŋè mɔ́ɔn mboŋó, gÿo mmó gie mèŋ ne shwóŋo gú, tá ńdɔg ńgwɔ́ wó. ","he taught me and said,"
"Kag tʉ̀ ńgẅiin zsénò pɔ́ legye; te lege tsɔ́ na meshwóŋè mie é kẅɛɛ ncwò mèŋ, te gwáʼa tsɔ́ mǒ. ","Get wisdom, get understanding;  "
"Pɔ́ɔn le gwáʼa zsénò, á ge kẅéte gú, kwoŋo zsénò, á ge pɔ́ɔnte gú. ","Don’t abandon wisdom, and she will watch over you;"
"Lekag tʉ̀ ńgẅiin zsénò, ee nzyète zsénò. Pú ńnáa jú kɔ̀ɔkɔ́ɔ gie ɔ̀ gẅiin, ńdɔg ńgẅiin legye. ",Wisdom is supreme #— #so get wisdom.
"Kúʼte zsénò, ɔ̀ lɔɔn faŋte zsénò, mbà á ge gÿo ɔ̀ gúʼ, ḿbiŋ ńgẅiin mekùʼ. ","Cherish her, and she will exalt you;"
Á ge gÿo gwɔ́ twó gù é gwɔ́ páʼ ngǔʼ gie e gẅiin mekùʼ; páʼ mé tɔ́ʼɔ máa cÿɔ̀ʼɔ lefùɔ á twó fùɔ.»,She will place a garland of favor on your head;
"Míŋ wɔ̀ɔn wembàŋa, júʼu nò gie n gɔɔn, ńgÿo mmó gie mèŋ n ne ńzíʼi gú; à cʉa púʼu, nzẅìŋ mengùʼu láʼ mú ké ne ńkẅiʼi kẅiʼi. ","Listen, my son. Accept my words,  "
Mèŋ n da zíʼi gú páʼ mé gÿo tá ńgẅiin zsénò; é nyɛɛ gú páʼ mé gÿo tá ńgwɔ́ ndʉŋndʉŋ. ,I am teaching you the way of wisdom;
"Á cʉa púʼu, ɔ̀ giŋ tà tsɔ́ mmó le gú táte, ḿbiŋ ńkÿo té túu kwò jú. ","When you walk, your steps will not be hindered;  "
"Cʉŋe na mmó gie mèŋ n ziʼí gú; te gwáʼa yɛ̌, kúʼte mboŋó, aa gù legwɔ́ wó. ",Hold on to instruction; don’t let go.  
Te tÿɔ́gɔ kwò jú na mánzsè pʉ̀a tepòŋ; pɔ́ɔn lépfó na mánzsè pʉ̀a pie é fʉʼʉ menò tepòŋ. ,Keep off the path of the wicked;  
"Lÿɔ́ʼɔ, te pfó mǒ! Tém nzèm wɛ̌, ḿpfó yendyɛ̀ʼɛ. ",Avoid it; don’t travel on it.
"Á nue ngwɔ́ pɔ́ le nuŋe tà ńkábte lejÿɔ́g té gwɔ́ gie pɔ́ gÿǒ nò tepòŋ wɔ́, pɔ́ lɔɔn te gÿo nò tepòŋ na nyìŋ wɔ́, lelɔ́g le twó pɔ́b kú. ",For they can’t sleep
"Á zɔɔn ńgwaa gwɔ́, legÿo nò tepòŋ zɔ̌ gwɔ́ sɔ́b shúm léjÿó; letǎg jʉʼ gwɔ́ mɔ́b melùʼ mie pɔ́ núu. ",They eat the bread of wickedness
