ngiemboon,en
"Mefɛ̌ pég nzèm Keleto, pi ne ńzsé mboŋó ngie peg ka te tóo tÿǒsoŋ pi pɔ́ sẅɛ̀ɛ sẅɛ̀ɛ wɔ́. ","For you yourselves know, brothers and sisters, that our visit   with you was not without result. "
"Pi giŋé ne ńzsé ngie peg ka gwaa tó, éfóo né Filípò, mbà mé nyɛ̌ɛ wég ngɔ́ʼ wó tɛʼ, ńzoonte wég. Táʼ, e Ssé náa wég shÿɔ̀g létsẅi nkʉ̀ mbòŋo wé mbwó pi tà mbɔɔ páʼ mé la gíŋe ne ńnyɛɛ wég pɔ́ ngɔ́ʼ. ","On the contrary, after we had previously suffered   and were treated outrageously in Philippi,  # 2:2 Php 1:1 as you know, we were emboldened by our God to speak the gospel of God to you in spite of great opposition. "
"Anò gie peg zɔɔn ne ńkẅiŋte pʉ̀a mǒ, á té nò gie á téŋe wɔ́, peg te gẅiin nkwaŋá tepòŋ wɔ́, ńké těen ḿbáʼa pɔ́ legye wɔ́. ",For our exhortation didn’t come from error or impurity   or an intent to deceive.  # 2:3 Ps 10:7 
"Peg gɔɔn pɔ́ nò gie e Ssé ne ńkwoŋo ngie peg gɔɔn, á nue à la lʉŋte wég tà ńgyá ngie peg kuʼu létsẅi nkʉ̀ mbòŋo wé. Púʼu tá peg těen ńgɔɔn nò pɔ́ na ntí gie pʉ̀a ge kwoŋo wég wɔ́, peg gɔɔn nò pɔ́ na ntí gie Ssé ge kwoŋo wég, á yé gẅie à líe ntʉ́m wég. ","Instead, just as we have been approved by God to be entrusted   with the gospel,  # 2:4 Ac 15:7; Gl 2:7; 1Tm 1:11 so we speak, not to please people, but rather God,  # 2:4 Jn 5:44; 12:43; 1Co 4:5; 2Co 10:18; Gl 1:10; Php 3:19; 1Th 2:15; 1Pt 3:4 who examines our hearts.  # 2:4 Ps 17:3; Pr 21:2; Rm 8:27 "
"Pi ne ńzsé mboŋó ngie peg laa shwóŋo shwóŋè lʉ̀te wɔ́, ńké te gɔɔn nò gie peg lɔgɔ ńtsɔ́ɔn pì gie á ge kúu pɔ̀ɔn peg wɔ́. Tà Ssé ne ńzsé. ","For we never used flattering speech, as you know, or had greedy   motives  # 2:5 Mk 12:40; Lk 20:47; Jn 15:22; Ac 27:30; Php 1:18  #— #God is our witness  # 2:5 Rm 1:9  #— # "
"Peg la te zɛ́te ngie mé ná mekùʼ még wɔ́, kà pɔ́ gẅí léná wɔ́ɔ, kà pɔ́ petsɔ́ pʉ̀a wɔ́ɔ. ","and we didn’t seek glory   from people, either from you or from others. "
"Tá, mbà peg la kuʼu lélɔg tʉ̀ ńzɛ́te, á nue peg ee ngàŋntúm Keleto. Peg la te púʼu gÿo, peg la pʉ́le yég pʉlé pɔ́ páʼ má múɔ gẅie à ne ńdíe gubé yé la. ","Although we could have been a burden as Christ’s apostles,   instead we were gentle  # 2:7 Many mss read infants among you, as a nurse  # 2:7 Or nursing mother nurtures her own children. "
"Peg la kwoŋo gẅí kwoŋ tà ńtyé páʼ ngwɔ́ peg é le ná pɔ́ ndàʼ nkʉ̀ mbòŋo nò Ssé mbwó pi wɔ́, páʼ ngwɔ́ peg gíŋe ńná mbɔɔ twó ség, á nue á la gwaa gwɔ́, mbà pi cʉʼʉ́ mmó tʉ̀nzẅìŋ mbwó peg.","We cared so much for you that we were pleased to share with you not only the gospel of God but also our own lives, because you had become dear to us. "
"Mefɛ̌ mefɛ̌, pi ge gǎa wɔ́ɔ, é ne kímte páʼ á laa fʉ̀ʼ gie peg la ne ńtsẅii nkʉ̀ mbòŋo nò Ssé mbwó pi la, peg gíŋe faʼa tà ḿbú ńkʉ́a, tá ńgẅiin mmó mpfɛ̌. Peg lɔ̌ɔn faʼa zsǒ, éfaʼa tsẅɛ́ʼ. Peg la te kwoŋo lécʉʼʉ pìʼ, á mbwó tsɔ̌ nyìŋ gẅi wɔ́. ","For you remember our labor and hardship, brothers and sisters. Working   night and day so that we would not burden any of you, we preached God’s gospel to you. "
"Pi ne ńzsé mmó gie peg la gÿo, e Ssé gíŋe ne ńzsé yé ngie mà weg tsetsɛ̀ɛ pi pazáb ntʉ́m na Ssé, à laa mbòŋ. Peg gwɔ́ ndʉŋndʉŋ atsɔ́ lɔʼɔ́ yég té wó wɔ́. ","You are witnesses,   and so is God, of how devoutly, righteously,  # 2:10 Ti 2:12 and blamelessly  # 2:10 1Th 5:23 we conducted ourselves with you believers. "
"Pi giŋé ne ńzsé ngie peg laa lejʉ́ŋ wɔ̌wɔ́ɔ na pi, ńgÿo pɔ́ páʼ tá múɔ gÿo lejʉ́ŋ gubé yé la. ","As you know, like a father with his own children,   "
"Peg la kẅiŋte gẅí, ńnéŋ ntʉ́m gẅí, ńcwoŋo ńgɔɔn né pi ngie pi giŋe na mánzsè gẅie Ssé ne ńkwoŋo. Á yé gẅie à ne ńtóŋo gẅí tsɛ̀ɛ lefùɔ sé, á tsɛ̀ɛ legúʼ we.","we encouraged, comforted, and implored each one of you to walk worthy of God,   who calls you into his own kingdom  # 2:12 Mk 1:15; Ac 20:25 and glory.  # 2:12 Lk 9:32; 24:26; Jn 17:24; 2Co 3:18; 1Pt 5:1; 2Pt 3:18"
"Atsɔ́ mmó gie á gíŋe ńgÿo peg ké síe pɔ́ Ssé fʉ̀ʼ ntsèm, áa páʼ peg la shwóŋo nò Ssé mbwó pi, pi kwaʼ ńjúʼ, ńzẅíŋ ngie áa shwóŋè Ssé, ngie á té shwóŋè nyìŋ mesoŋ wɔ́. Á ne faʼa tsɛ̀ɛ ntʉ́m gẅí, á gẅí gẅie pi ka záb ntʉ́m gẅí na Yěsô. ","This is why we constantly thank God, because when you received the word of God that you heard from us, you welcomed it not as a human message, but as it truly is,   the word of God,  # 2:13 Lk 8:21 which also works effectively in you who believe. "
"Mefɛ̌ mefɛ̌, ngɔ́ʼ gie e la kú pʉ̀a Yúndà pie é la záb ntʉ́m na Yěsô Keleto, ńcúʼte ńcʉ́ʼ pʉ̀a Ssé, e la kúu gẅi gí. N gɔɔn nue pʉ̀a láʼ pí la nyɛɛ gẅí ngɔ́ʼ, á gwɔ́ páʼ pà Yúndà, epʉ̀a láʼ pɔ́b yɔ́b, la nyɛɛ wɔ́b yɔ́b ngɔ́ʼ. ","For you, brothers and sisters, became imitators of God’s churches in Christ Jesus that are in Judea,   since you have also suffered  # 2:14 Php 1:29 the same things from people of your own country,  # 2:14 Ac 17:5 just as they did from the Jews "
"Pa Yúndà ŋwɛ́ la zẅé pà ntsẅìnkʉ̀ Ssé pe fʉ̀ʼe mvfò, pɔ́ kéen ńgíŋe ńzẅé Cʉ̀apʉ̀a Yěsô. Pɔ́ piŋ ne ńkʉ́e wég. Pɔ́ té gÿo mmó gie á poŋ Ssé wɔ́, pɔ́ pʉa pʉ̀a metsèm. ","who killed the Lord Jesus   and the prophets and persecuted us.  # 2:15 Rm 11:3 They displease God and are hostile to everyone, "
"Pɔ́ ne ńkaga tʉ̀ ńtɔʼɔ wég léshwóŋo nò Ssé mbwó pʉ̀a pie é té pà Yúndà wɔ́, ḿbɔ́gɔ páʼ á ge gÿo pɔ́ tsẅɛ́. Pɔ́ ée púʼu, ńdɔgɔ ńkẅiʼi nzẅìŋe nò wɔ́b kẅiʼi. E Ssé kéen ńgyáŋa lóŋ tà ńzába pwó yé na pɔ́b.","by keeping us from speaking to the Gentiles so that they may be saved. As a result, they are constantly filling up their sins to the limit,   and wrath has overtaken them at last.  # 2:16 Or to the end"
"Á gʉa na peg, mbà mefɛ̌, tà fó páʼ pege la fege, tà pege cʉʼʉ́ ne ńgyáte na meshÿó wɔ́, tá ńké ńgẅiin pɔ́ tàʼ nkwaŋá la, peg fǎʼ meshÿó tɛʼ légíŋe ńtó pege gyáte na meshÿó, á nue nzyè gi ne ńgyáŋa wég tɛʼ. ","But as for us, brothers and sisters, after we were forced to leave you   for a short time (in person, not in heart  # 2:17 Col 2:5), we greatly desired and made every effort to return  # 2:17 1Th 3:10 and see you face to face. "
"Áa nò ngie peg ka kwoŋo légiŋe ńtóo láʼ pi, kwàʼ mèŋ Pɔ̂ɔ, mèŋ fǎʼ meshÿó mekwò tà ńgyɔ́ɔn tá Sátà ké ńtáte wég táte. ","So we wanted to come to you #— #even I, Paul, time and again #— #but Satan   hindered us. "
"Pi zɔ zɔɔn ńgwɔ́ pʉ̀a pie é gÿo peg ne ńzẅíʼte lyɛʼɛ́ láʼ Cʉ̀apʉ̀a tɛʼ. Pi zɔɔ weg lekág, ńgwɔ́ yeg ngǔʼ gie peg ge láʼ lɔg tyé mvfò Cʉ̀apʉ̀a wege, á fʉ̀ʼ gie à ge láʼ gíŋe tó. ",For who is our hope or joy   or crown  # 2:19 Rv 12:1 of boasting  # 2:19 2Co 12:5; Jms 4:16 in the presence of our Lord  # 2:19 Rv 11:8 Jesus at his coming?  # 2:19 1Th 1:10; 1Jn 2:28 Is it not you?  # 2:19 1Co 15:31; 2Co 1:14; Php 4:1; 2Th 1:4 
"Oon pi ee weg legúʼ, ńgwɔ́ weg lekág.",Indeed you are our glory   and joy!
