ngiemboon,en
"Ngǎŋ, apwó Cʉ̀apʉ̀a té vɔ́g,","Indeed, the Lord’s arm is not too weak to save,  "
"Mefʉa mí zɔ̌ gÿo,",But your iniquities   are separating you
"Ńtí nue metse leen ńzɔ́ʼ mbwó mí,",For your hands are defiled with blood
"Nyìŋ te gwaa púte tsɔ̌,",No one makes claims justly;
"Pi shʉ́a mbum nnú,",They hatch viper’s eggs
"Menkÿo mie pi tswaŋ,","Their webs cannot become clothing,"
Mekwò mí nɔ́ɔnte pɔ́ nò tepòŋ.,"Their feet run after evil,  "
Pi te zsé mánzsè mbʉ́lè wɔ́;,"They have not known the path of peace,  "
"Áa mmó gie á gÿo,","Therefore justice is far from us,"
Peg ne ḿmwoonte jʉʼ páʼ mefʉ̀ pie,We grope along a wall like the blind;
"Peg ne ḿpfo páʼ ngàʼngwé,",We all growl like bears
"Oon, Cʉ̀apʉ̀a, peg ka gwǎ ńdʉʼʉ léjúʼ ncwò gú;","For our transgressions have multiplied before you,  "
"Cʉ̀apʉ̀a, peg ka tʉʉ twó, á mbwó gù;","transgression and deception against the  Lord,"
"Áa mmó gie á gÿo,","Justice is turned back,"
"Anò nénʉ́ kéen ḿbú ḿbyé,","Truth is missing,"
"Cʉ̀apʉ̀a gyá ngie lagá nyìŋ té ne sáŋa wɔ́,",He saw that there was no man —
"À lɔgɔ nò nénʉ́, ńgÿo kʉ́ʼʉ ncù,","He put on righteousness as body armor,"
"À ge gÿo é ná ntsɔʼɔ́fàʼ mâwɔ̌ɔwɔ́ɔ,",So he will repay according to their deeds:  
"À cʉa púʼu, pʉ̀a metsèm guʼte lezíŋ Cʉ̀apʉ̀a,",They will fear the name of the  Lord in the west
"Cʉ̀apʉ̀a ge tóo Yelúzálèm,","“The Redeemer   will come to Zion,"
"Cʉ̀apʉ̀a gíŋe ńgɔɔn ngie: «Á gʉa na mèŋ, mbà kʉ̀a gie n da gÿo peg lâ pɔ̌ gwa á yɔɔn: mé téen ńdáʼa fóo ncwò gù, kà ncwò tsɔ̌ nyìŋ na ngẅɛ̀ jù wɔ́ɔ, kà ncwò tsɔ̌ nyìŋ na ngẅɛ̀ ngẅɛ̀ jù wɔ́ɔ, ńkẅile zẅìge yɔ́ɔn gie áa na gù, mbɔɔ meshwóŋè mɔ́ɔn mie ée ncwò gù wɔ́; á ge fó fʉ̀ʼɔɔn, é ké láʼa cʉ́ʼʉ gwɔ́ pɔ́ púʼu. Mèŋ Cʉ̀apʉ̀a zɔ gɔɔn.»","“As for me, this is my covenant with them,”   says the Lord: “My Spirit who is on you, and my words that I have put in your mouth,  # 59:21 Is 51:16 will not depart from your mouth, or from the mouths of your children, or from the mouths of your children’s children, from now on and forever,” says the Lord."
