ngiemboon,en
"Á la gwɔ́ púʼu, epʉ̀a metsèm pú ńcúʼte jʉʼ gie á laa mvfò ncwò nkáʼ gẅie lezíŋ laa lê ncwò nkáʼ mentse. Epʉ̀a Ésàlayɛ gɔɔn mbwó Esendelásè nùŋepwɔʼ, ńgwɔ́ nkyàgte lepʉ̌ Ssé ngie à lɔgɔ ŋwàʼne lepʉ̌ Mǒonsê ńtó, é lepʉ̌ sie Cʉ̀apʉ̀a la záb ńtí pʉ̀a Ésàlayɛ. ","all the people gathered together   at the square in front of the Water Gate.  # 8:1 Neh 3:26; 8:16 They asked the scribe Ezra  # 8:1 Ezr 7:6,11–12; Neh 8:9,13 to bring the book of the law of Moses  # 8:1 2Ch 34:14; Neh 8:7–9,13–14,18 that the Lord had given Israel. "
Esendelásè nùŋepwɔʼ lɔg lepʉ̌ ŋwɛ́ ńtóo mvfò pʉ̀a metsèm: é mbàŋa pâ panzwě ńgÿo pʉ̀a metsèm pie é la kuʼu léjúʼu mmó gie mé la ne ńtóŋo. Á laa na ndùŋmvfò lyɛ̌ʼ na saŋ sɔɔnmbʉ́a. ,"On the first day of the seventh month,   the priest Ezra  # 8:2 Ezr 7:1–5 brought the law  # 8:2 Neh 8:7,18 before the assembly of men, women, and all who could listen with understanding. "
"À la zye létóŋ sɔɔn lepuʼú ŋwàʼne tà fó mbaʼámbaʼ, ńkú tsɛ̀ɛ zsǒ, á na jʉʼ gie áa mvfò ncwò nkáʼ gẅie lezíŋ ée lê ncwò nkáʼ mentse. Á laa púʼu mbàŋa pâ panzwě ńgÿo pʉ̀a metsèm pie é la ne ńjúʼu gwɔ́ ssé. Epʉ̀a la lɔgɔ kwɔ̀gɔnnɛ́ ńzẅíʼte páʼ mé tóŋo ŋwàʼne lepʉ̌.","While he was facing the square in front of the Water Gate,   he read out of it from daybreak until noon before the men, the women, and those who could understand. All the people listened attentively  # 8:3 Lit The ears of all the people listened to the book of the law.  # 8:3 Dt 28:61; 2Ch 17:9; 25:4; 34:14–15 "
"Esendelásè gẅie à laa nkyàgte lepʉ̌ Ssé la tyé ndùm lʉ̀ʼ gie mé la lɔgɔ peláŋ ńnyɛte, ńtí pɔ́ nò ayɛ̌. Epʉ̀a pie é la tyé na gwoŋó pwó yé yetʉ̀ laa Matitiya, Shÿema, Anaya, Ulia, Hikiya pɔ́ Maseya, á piŋ ńgwɔ́ na gwoŋó pwó yé ye kyɛ̀bɛ, ńgwɔ́ Pendaya, Mishÿayɛ, Malekiya, Aashum, Ashÿembandanaa, Sakalîɛ ńgÿo Meshulam. ","The scribe Ezra stood on a high wooden platform   made for this purpose. Mattithiah, Shema, Anaiah, Uriah, Hilkiah, and Maaseiah stood beside him on his right; to his left were Pedaiah, Mishael, Malchijah, Hashum, Hash-baddanah, Zechariah, and Meshullam. "
"Esendelásè la nyɛ́ʼɛ ŋwàʼne lepʉ̌ tà láʼ ntsèm pú ńgyá; ńtí nue à la tyé ndùmo kwóŋ, aláʼ gwɔ́ tsíŋe ssé; à la gwɔ́ tà ńnyɛ́ʼɛ ŋwàʼne, epʉ̀a metsèm pú ńdu ssé ńtyé tyé. ","Ezra opened the book in full view of all the people, since he was elevated above everyone. As he opened it, all the people stood up. "
"Esendelásè síe Cʉ̀apʉ̀a, é Ssé gie e fǎŋ, anùɔ láʼ gwɔ́ pÿɛ, ńkwéʼe mbwó mɔ́b, ńnáa tÿǒ ńgɔɔn ngie: «Oon, á gwɔ́ pɔ́ púʼu! Oon, á gwɔ́ pɔ́ púʼu!» Ńzẅíŋ púʼu, ńŋwɔ́ʼ nnɛ́ mvfò Cʉ̀apʉ̀a tà zǐ yɔ́b kíbe ssé. ","Ezra blessed the Lord, the great God, and with their hands uplifted   all the people said, “Amen, Amen! ”  # 8:6 Neh 5:13 Then they knelt low and worshiped the Lord with their faces to the ground.  # 8:6 2Ch 20:18"
"Yǒonshûa, Mbani, Shÿelembia, Yamɛŋ, Akub, Shÿatayii, Ondiya, Maseya, Kelita, Azaliya, Yozambad, Anaŋ, Pelaya pâ pʉ̀a na ngẅɛ̀te Lěvî la ne ńkyagte lepʉ̌ mbwó láʼ, á laa púʼu aláʼ tyé tyě. ","Jeshua, Bani, Sherebiah, Jamin, Akkub, Shabbethai, Hodiah, Maaseiah, Kelita, Azariah, Jozabad, Hanan, and Pelaiah,   who were Levites,  # 8:7 Vg, 1 Esdras 9:48; MT reads Pelaiah and the Levites,# 8:7 Ezr 8:15,18–19; Neh 7:43 explained the law  # 8:7 Lv 10:11; Mal 2:6,8 to the people as they stood in their places. "
"À la ne ńtóŋo ŋwàʼne lepʉ̌ Ssé na ntí gie mé ge júʼ, ḿbiŋe ne ńkyagte na ntí gie mé ge cwoŋo júʼu mmó gie à tǒŋ.","They read out of the book of the law of God, translating and giving the meaning so that the people could understand what was read. "
"Ngúmnɔ̀ɔn Neyemi, Esendelásè gẅie aa nùŋepwɔʼ, ńgwɔ́ nkyàgte lepʉ̌ Ssé, pâ ngẅɛ̀te Lěvî pie é lɔ́ɔn ńzíʼi pʉ̀a mmó gɔɔn mbwó láʼ ntsèm ngie: «Alyɛʼɛ́ láʼ yɔɔn áa ndʉalʉ̌a mbwó Cʉ̀apʉ̀a, é Ssé gi! Tà pi nuŋe legwé ńdʉa! À lɔ̌ɔn ńgɔɔn púʼu mélàʼmie aláʼa ntsèm la ne ńdʉa fʉ̀ʼ gie mé la ne ńtóŋo lepʉ̌ Ssé.» ","Nehemiah the governor,   Ezra the priest and scribe,  # 8:9 Ezr 7:1–6 and the Levites who were instructing the people said to all of them, “This day  # 8:9 Nm 29:1–6 is holy to the Lord your God. Do not mourn or weep.”  # 8:9 Ezr 3:12–13; 10:1,6 For all the people were weeping as they heard the words of the law. "
"Esendelásè gɔɔn né pɔ́b ngie: «Pi gʉa ḿpfɛ́ɛ jʉʼʉ mbab mbòŋo, ńnú melùʼ mie é pʉ́le, ḿbiŋ ńnáa ye pʉ̀a pie é té gẅiin mmó gie pɔ́ ge pfɛ́ fʉʼó wɔ́; á nue yɔɔn lyɛʼɛ́ láʼ áa ye Cʉ̀apʉ̀a wege. Tà pi mÿɔg! Á nue lekág Cʉ̀apʉ̀a zɔɔ mí metʉ̀.» ","Then he said to them, “Go and eat what is rich, drink what is sweet, and send portions to those who have nothing prepared,   since today  # 8:10 Nm 29:1–6 is holy to our Lord. Do not grieve, because the joy of the Lord is your strength.”  # 8:10 Or stronghold,# 8:10 Dt 16:11,14–15 "
