ngiemboon,en
Anò gie Cʉ̀apʉ̀a gɔ̌ɔn á yɔɔn:,The Lord says:
"Mèŋ n ge gÿo néŋ mmɔ̌g, é lɔg tuɔ láʼa Mowab;","Therefore, I will send fire against Moab,"
Mèŋ n ge gÿo zẅé fùɔ gẅie à sáʼa láʼ,I will cut off the judge   from the land
Anò gie Cʉ̀apʉ̀a gɔ̌ɔn á yɔ̀ɔn: «N ge kag pʉ̀a Yúndà,The Lord says:
"Mèŋ ge gÿo néŋ mmɔ̌g, é lɔg tuɔ láʼa Yúndà;","Therefore, I will send fire   against Judah,"
Anò gie Cʉ̀apʉ̀a gɔ̌ɔn á yɔ̀ɔn: «N ge kag pʉ̀a Ésàlayɛ,The Lord says:
"Pɔ́ gwóon mbóŋ, éfómo twó yé tsɛ̀ɛ pfepfɔ́b,",They trample the heads of the poor  
"Pɔ́ gʉa jʉʼʉ yɛ̌ jʉʼʉ lenuŋé pwɔʼ wɔ́ɔ,",They stretch out beside every altar  
"Tá mbà mèŋ n da pyág pʉ̀a Amɔɔ, á mvfò pi;",Yet I destroyed the Amorite   as Israel advanced;
Tá mbà mèŋ Cʉ̀apʉ̀a zɔ la fó,And I brought you from the land of Egypt  
"Mèŋ n da gʉa tsetsɛ̀ɛ gubé gí yembàŋa,",I raised up some of your sons as prophets  
"Táʼ, pi ka gÿo, epʉ̀a pie é la kʉa ngie pɔ́ té láʼ gíŋe nú melùʼ wɔ́, é gíŋe nú,",But you made the Nazirites drink wine
"Púʼu la, mèŋ n ge gwɔʼɔ gẅí fʉ̀ʼɔɔn,","Look, I am about to crush    you in your place  # 2:13 Jl 3:13"
"Tà mbɔɔ pʉ̀a pie é kÿo tɛʼ,","Escape will fail the swift,  "
"Nyìŋ gẅie à zsé lémaʼa kyɛ́d, á le lÿɔ́ʼ tà ńtsẅɛ́ wɔ́,","The archer will not stand his ground,  "
"Á ge láʼ gwɔ́ lyɛʼó, agàŋa shÿɔg na palÿɔ́ʼncù,",Even the most courageous of the warriors
