ngiemboon,en
Yakwɔ̂b la tóŋ gubé yé yembàŋa ńgɔɔn né pɔ́b ngie:,"Then Jacob called his sons and said, “Gather around, and I will tell you what will happen to you in the days to come.  ,# 49:1 Nm 24:14; Dt 4:30; 31:29; Is 2:2; Jr 23:20; Dn 2:28; 10:14; Hs 3:5"
"Pi penkʉ́ Yakwɔ̂b pembàŋa, pi pú ńcúʼte,","Come together and listen, sons of Jacob;"
"Gù Lẅímbèŋ, ɔɔ múɔ letwó wɔ̀ɔn,","Reuben, you are my firstborn,  "
Ɔɔ páʼ ntse gẅie é nʉʼʉ jʉʼ.,"Turbulent as water, you will not excel,"
Simeyoŋ pɔ́ Lěvî ée mefɛ̌:,Simeon and Levi are brothers;
"Táʼ, n te kúu tsɛ̀ɛ nò tepòŋ gie pɔ́ ne ńdɔ́ɔn wɔ́,",May I never enter their council;
" Ndòon ée na gyáŋalóŋ yɔ́b, ńtí nue, á tág jʉʼ.","Their anger is cursed, for it is strong,"
"Yúndà, mefɛ̌ pú ge gÿo guʼte gú","Judah, your brothers will praise you.  "
"Yúndà, gù míŋ wɔ́ɔn, ɔɔ páʼ zyága múɔ púʼntʉ̀",Judah is a young lion    —
"Mé téen ńdáʼa fóo mbwó ngẅɛ̀ Yúndà ńkẅé tÿǒ lefùɔ wɔ́,",The scepter will not depart from Judah
"À cʉŋ nzikáasè ye na tÿǒ melùʼ,","He ties his donkey to a vine,"
"Enÿɔ́g mé paŋ tà ńcʉa melùʼ,","His eyes are darker than wine,"
"Zambuloŋ ge gÿo néŋe ngʉ̀ŋe ntse máŋʉ́,",Zebulun will live by the seashore
"Esakaa aa páʼ ngàʼngàʼ nzikáasè,",Issachar is a strong donkey
"À ka gyá ngie, ajʉʼ gie à zẅɛte wó, áa mbòŋ,",He saw that his resting place was good
"Ndaŋ ge gÿo gẅiin yé láʼ gie à ge sáʼ,",Dan will judge his people  
Ndaŋ ge gÿo gwɔ́ páʼ gie e giŋe mánzsè:,"Dan will be a snake by the road,"
" Cʉ̀apʉ̀a, n ne ńkwaʼa ńtsɔ́ɔn ngie ɔ̀ gÿo ńgÿo, n tsẅɛ́!","I wait for your salvation, Lord."
"Anùɔ pʉ̀a gie á gẅiin shúm ncù, à lÿɔ́ʼɔ Ngâd.","Gad will be attacked by raiders,"
"Eshúm léjÿó ge gÿo poŋo tsɛ̀ɛ ngwòŋ Ashÿɛ̂ɛ tɛʼ,","Asher’s   food will be rich,"
"Nɛbtali, aa páʼ tsẅénɔ̀ɔn tekúe,",Naphtali is a doe set free
"Yesyɛ̂b aa páʼ mbyè mmó gie e kẅɛɛ na tÿǒ gie á zém mboŋó,","Joseph is a fruitful vine,"
"Mbà pamaʼa kyɛ́d kéen ńtágte yé,","The archers attacked him,"
"Táʼ, á kúʼte kyɛ́d we kwàʼ mboŋó,","Yet his bow remained steady,"
Á na lezíŋ Ssé tá gù gẅie à tóonte gú.,"by the God of your father who helps you,"
"Membʉ́lè mie tá gù nǎ né gù,",The blessings of your father excel
Mbɛŋjÿamɛŋ aa páʼ mêngwé tsẅɛ gẅie à gwaa menɔ̀ɔn.,Benjamin is a wolf; he tears his prey.
"Pɔɔn lɔgɔ páʼɔɔn ńgwɔ́ mengẅɛ̀te Ésàlayɛ ntsɔ̀b pʉ́a né legém. Mɔɔn piŋe ńdɔgɔ ńgwɔ́ menò mie tá wɔ́b la gwaa néŋ mbʉ́lè na pɔ́b, ńgɔɔn. Awɛ̌ nyìŋ na pɔ́b wɔ́ɔ, gẅiin ye mbʉ́lè, e te ye wetsɔ̌ nyìŋ sẅé.","These are the tribes of Israel, twelve in all, and this is what their father said to them. He blessed them, and he blessed each one with a suitable blessing."
"Yakwɔ̂b la gíŋe ńná ntÿɔgɔ́ mbwó gubé yé yembàŋa ńgɔɔn ngie: «N dɔɔn ńdáʼ ńkwé, pi túŋo wɔ́ɔn jʉʼ gie mé la túŋ metá pɔ́ɔn mbɔɔ metá pɔ́ɔn pelÿò wó. Á tsɛ̀ɛ mvwɔ̀ʼ gie ée nkáʼa Efeloŋ nyìŋ Hɛ́d, ","Then he commanded them, “I am about to be gathered to my people.   Bury me with my ancestors  # 49:29 Gn 47:30 in the cave in the field of Ephron the Hethite.  # 49:29 Gn 23:16–20; 50:13 "
"eyɛ̌ mvwɔ̀ʼ ŋwɛ́ ee Mágpèla á ngʉ̀ŋe Mamlé, á tsɛ̀ɛ ngwòŋ Kánàhan. Ábalaham la júu mbwó Efeloŋ nyìŋ Hɛ́d, ńdɔg ńgÿo yé jʉʼʉ ntùŋ mepfó. ","The cave is in the field of Machpelah near Mamre, in the land of Canaan. This is the field Abraham purchased from Ephron the Hethite as burial property.   "
"Mé la túŋo Ábalaham pɔ́ nzwě we Sǎlà pɔ́ jʉʼó, ńtúŋo tá wɔ̀ɔn Ésàg pɔ́ nzwě we Lɛpékà pɔ́ jʉʼó. N da gíŋe ńtúŋo léyà pɔ́ jʉʼó. ","Abraham and his wife Sarah are buried there,   Isaac and his wife Rebekah are buried there,  # 49:31 Gn 35:29 and I buried Leah there.  # 49:31 Gn 48:7 "
"Mé la jú nkáʼ tà mbɔɔ mvwɔ̀ʼ gie ee jʉʼó, á mbwó pʉ̀a Hɛ́d.» ",The field and the cave in it were purchased from the Hethites.” 
"Yakwɔ̂b la tsẅi mɔɔn menò mbwó penkʉ́ pé pembàŋa tà ńtsẅé jʉʼ, ńgíŋe ńtʉ́ŋe ńnuŋe kǔ, ńdeen ńké ḿbwɔ́ʼte mbùm ye, ńcʉ́m, ńgʉa ńtsɛ́ pamángʉanjʉʼ pé.","When Jacob had finished giving charges to his sons, he drew his feet into the bed, took his last breath, and was gathered to his people."
