ngiemboon,en
Yelemî gɔɔn ngie:,“Run for cover  
"Mé gee ńtága tÿǒsoŋo Yelúzálèm,","Though she is beautiful and delicate,"
Epʉ̀a ne ńtóo né lejʉ́ŋ yé,Shepherds and their flocks will come against her;
Epʉ̀a ŋwɛ́ ne ńgaʼte ńgɔɔn ngie:,Set them apart for war   against her;
"Áa mbòŋ, pege tága wɔ́b tsɛ̀ɛ tsẅɛ́ʼ!","Rise up, let’s attack by night."
 Cʉ̀apʉ̀a gẅie à piʼi kɔ̀ɔkɔ́ɔ ne ńgɔɔn gie:,For this is what the Lord of Armies says:
À gÿo fʉ̌ʼnò wé kẅɛ sa jʉʼ,"As a well gushes out its water,"
"Pi pʉ̀a Yelúzálèm, pi zẅíŋ mé kaga gẅí;","Be warned, Jerusalem,"
Cʉ̀apʉ̀a gẅie à piʼi kɔ̀ɔkɔ́ɔ ne ńgɔɔn ngie:,This is what the Lord of Armies says:
"Ayɛ̂ tà ḿboŋ, n ge gɔɔn nò pɔ́ né wɔ̌?",Who can I speak to and give such a warning  
"Tá ńké ńgʉa na mèŋ me Cʉ̀apʉ̀a,",But I am full of the  Lord’s wrath;
Mé ge gÿo ná mendá mɔ́b mbwó pʉ̀a mendyɛ̀ʼɛ.,"Their houses will be turned over to others,  "
Ńtí nue tà fó penkʉ́ ńgʉa kúu melÿò,"For from the least to the greatest of them,  "
Pɔ́ té ne ńdɔgɔ ntʉ̀ nò tepòŋ gẅie à laa pʉ̀a pɔ́ɔn,"They have treated my people’s brokenness superficially,"
Tà shʉ́ ée páʼɔɔn ńzɔɔn ńkúu wɔ́b na páʼ pɔ́ tɔ́ɔn yɔɔn ntí mentʉ̀ menò tepòŋ?,Were they ashamed when they acted so detestably?
Cʉ̀apʉ̀a ne ńgɔɔn ngie:,This is what the Lord says:
N ka tÿɔ́g patsaʼjʉʼ,I appointed watchmen over you  
"Púʼu la, pi pie pi ee tsɛ̀ɛ metsɔ́ mengwòŋ,","Therefore listen, you nations"
"Pi pie pi ee tsɛ̀ɛ njÿó ntsèm, pi zẅíʼte ńjúʼ,","Listen, earth!"
"Lefǒ Samba, ńdɔgɔ lìi ńtó,",What use to me is frankincense from Sheba  
Cʉ̀apʉ̀a ne ńgɔɔn ngie:,"Therefore, this is what the  Lord  says:"
Cʉ̀apʉ̀a ne ńgɔɔn ngie:,This is what the Lord says:
"Mekatúʼ pé gẅiin mekyɛ́d,",They grasp bow and javelin.
"«Peg la leen ńjúʼu yɔɔn nò, mbwó még pÿɛ́,","We have heard about it,"
"Tà pi fó tsẅɛ ńkẅɛ,",Don’t go out to the fields;
"«Aláʼ yɔ́ɔn, pi tʉ́me pɔ̀ɔn zẅɛ̌ʼ pi,","My dear   people, dress yourselves in sackcloth"
"Gù Yelemî, ńdɔgɔ gú ńgÿo",I have appointed you to be an assayer among my people —
Pɔ́ pú ńgwɔ́ pɔ́ patʉʉtwó pie ńgwɔ́ mé le wɔ́b tÿɔ́g.,All are stubborn rebels
"Tâlɔ̀ɔn ne sẅɛɛ mmɔ̌g wé té zẅɛte,","The bellows blow,"
Mé tóŋo wɔ́b lê:,"They are called rejected silver,"
