ngiemboon,en
 Cʉ̀apʉ̀a ne ńgɔɔn ngie:,"Listen to me, you who pursue righteousness,"
"Pi líe Ábalaham gẅie aa tá gẅí,","Look to Abraham your father,"
"Cʉ̀apʉ̀a ne ńtsɔ́ɔn mezìŋe tÿǒsoŋo Siyoŋ,",For the Lord will comfort Zion;  
Cʉ̀apʉ̀a ne ńgɔɔn ngie:,"Pay attention to me, my people,"
"Letsẅɛ́ gẅie n ne ńdɔgɔ ńtóo,","My righteousness is near,  "
"Pi pʉʼʉ twó sí ńdíe lefaŋ,","Look up to the heavens,"
"Pi pie pi zsé nò nénʉ́,","Listen to me, you who know righteousness,"
Asɔ̀ɔn ge gÿo jÿó wɔ́b páʼ,"For moths will devour them like a garment,  "
"Zyeen me Cʉ̀apʉ̀a,","Wake up, wake up!"
Gù zɔ la gíŋe ńgÿo máŋʉ́ pɔ́ ntse tépàa pú ńjúm.,"Wasn’t it you who dried up the sea,  "
"Epʉ̀a pie Cʉ̀apʉ̀a la gÿo pɔ́ tsẅɛ́,",And the ransomed of the  Lord will return  
Cʉ̀apʉ̀a gɔɔn ngie: Mèŋ zɔ sẅéte ntʉ́m gẅí.,I #— #I am the one who comforts you.
Ɔ̀ ne ńdege Cʉ̀apʉ̀a tá mbà yé zɔ la pwóon gú.,"But you have forgotten the  Lord, your Maker,"
Mé cʉ́ʼʉ ńgee pɔ́ ńkyɛ́ʼ nkÿo puʼ,The prisoner   is soon to be set free;
"Mèŋ n gee Cʉ̀apʉ̀a, é Ssé jù",For I am the Lord your God
"Mèŋ siŋ lefaŋ ńtÿɔ́g, ḿbiŋ ńnyɛte tsetsáʼ,","I have put my words in your mouth,  "
"Yelúzálèm zyeen,","Wake yourself, wake yourself up!"
"Á gʉa na penkʉ́ pie ɔ̀ la pú ńzyéte,",There is no one to guide her
"Menò tepòŋ ka cʉ́ʼʉ lékúu gú,",These two things have happened to you:  
"Penkʉ́ pú pú ńnuŋte ssé,",Your children have fainted;
"Afʉ̀ʼɔɔn la, gù tÿǒsoŋ gie aa tsɛ̀ɛ ngɔ́ʼ,","So listen to this, suffering"
"Ammó gie Cʉ̀apʉ̀a gẅie aa táfàʼ gù,",This is what your Lord says —
"N ge kẅé púʼu, é tsege ńnéŋe mbwó pʉ̀a pie é gÿo ɔ̀ gyá ngɔ́ʼ","I will put it into the hands of your tormentors,"
