ngiemboon,en
"Mesaglegʉa mie pege gee ńjúʼu, ée me fùɔ Salémo gẅie à la sáʼ pa Ésàlayɛ. À laa míŋ fùɔ Ndavîd.","The proverbs of Solomon   son of David, king of Israel:"
"Mesaglegʉa mɔɔn, ee lélɔg ńzíʼi mmó mbwó nyìŋ, á zsé ntí gie à ge lɔgɔ zsénò é giŋ,",For learning wisdom and discipline;
"Ée lélɔg ńzíʼi pʉ̀a páʼ ngwɔ́ mé lɔg ntí yembòŋo ńnéŋe,",for receiving prudent instruction
"Ée lélɔg ńkẅéte nyìŋ gẅie à gyag, lézsé légiŋ ḿbɔ́ɔn,","for teaching shrewdness to the inexperienced,  ,# 1:4 Pr 8:5"
"Nyìŋ gẅie aa nzsènò lɔɔn ńzẅíʼte mesaglegʉa mɔɔn, mbà à ge kẅiʼi zsé shúm,","let a wise person listen and increase learning,  "
"É kuʼu lélɔg ńjúʼ mesaglegʉa lâ mesagánò,","for understanding a proverb or a parable,  "
"Lepɔgɔ́ Cʉ̀apʉ̀a, ee nzyète lézsé shúm.",The fear of the  Lord
"Míŋ wɔ̀ɔn wembàŋa, zẅíʼte mmó gie mèŋ tá gù n zíʼi gú;","Listen, my son, to your father’s instruction,"
"Á nue é ge gÿo gwɔ́ mbwó gù, é gwɔ́ páʼ tʉ́ŋ gẅie aa twó gù,",for they will be a garland   of favor on your head
"Míŋ wɔ̀ɔn wembàŋa, epúɔ mbàŋa pie é gẅiin tsẅé tepòŋ lɔɔn ńne faʼa léfʉte gú, te zẅíŋ.","My son, if sinners entice you,  "
"Pɔ́ lɔɔn ńgɔɔn né gù ngie: «Tóo pege gʉa metwó nzsè, ńnuŋe nzòŋ.",If they say #— #“Come with us!
"Pege gwoon wɔ́b pɔ́ ntʉ̀ntʉ̀, ńtsege wɔ́b páʼ legwé la, ńnáa láʼ mepfó,","Let’s swallow them alive,   like Sheol,"
"Pege ge kate shúm tʉ̀nzẅìŋ sɔ́b mentí mentí,",We’ll find all kinds of valuable property
"Tóo, ńzsé ngie ɔ̀ ge gÿo gẅiin jú mmó,","Throw in your lot with us,"
"Míŋ wɔ̀ɔn wembàŋa, tà pi lâ yɛ̌ ntí pʉ̀a teme kwò ńgiŋ.","my son, don’t travel that road with them  "
Á nue pɔ́ ne ńtsaa ndʉ̌ pɔ́ légʉa éfʉʼ menò.,because their feet run toward evil
"Méshʉ́ŋ vɔg tà ńgyá nyìŋ gẅie à maʼa lekÿo lélɔg ńgwoon wɔ́b,",It is useless to spread a net
"Epʉ̀a ŋwɛ́ ńnuŋe nzòŋ gie e ge sele gwaa wɔ́b,",but they set an ambush to kill themselves;  
"Yɔɔn aa nò gie á gyá metsǒŋ, lâ pagwoon ńkẅé, á cʉ́ʼʉ lézsote, ńdɔg pɔ́ twó sɔ́b.",Such are the paths of all who make profit dishonestly;  
"Azsénò áa metwó nzsè, ńne ńkwéʼe ngyè ye ńnáa tÿǒ, ńgwɔ́ na mejʉʼ mie ée ndùmo gyɛ̌ ńkwéʼe ngyè tetʉ̂. ",Wisdom calls out in the street;
