ngiemboon,en
sèsàʼ tsẅɛ,fimbry
seséssé,black (modifies class 5 and 8 nouns
À gẅiin letÿǒon seséssé.,It has a palm nut which is black.
sésɛ̌,that one (distant demonstrative pronoun that refers to class 5 and 8 nouns)
"Pi lɔɔn ńtó, pi júu sésɛ̌ ńná né mèŋ.","If you arrive, buy these to give to me."
séshÿɔ́ʼɔ,how many ...? (question for nouns from class 8)
Pi ge pí lelÿɔʼ tɔ́ɔn séshÿɔ́ʼɔ?,How many yams are you going to take?
sísilé,longhorn beetle
sésilé,longhorn beetle
sesoŋ,centre
"Tè tyé sesoŋ, tyé pɔ́ legʉŋ.","Don't stand in the center, stand to the side."
sésɔg,birdseye chili
sésɔg meshʉ́ŋ,sp. small pepper
síŋe,vertigo
sésse,vertigo
séssé,black (modifies nouns from all classes)
À gẅiin ngáb séssé.,He has black chickens.
séssé mekú,sp. black bean
séssé sɔ̀b,black pepper
sossò,fart
sessò,fart
zàkwɔ̀ʼ metoŋ,red-collared widowbird
sessò sẅǐŋ,red-collared widowbird
sesẅé,new (modifies class 5 and 8 nouns)
Eshúm sɔɔn ée sesẅé,These things are new
Eshúm sɔɔn ée sesẅé, they are not old ones.
 é té sezẅìŋ wɔ́.,These things are new
 é té sezẅìŋ wɔ́., they are not old ones.
sèsyè ntʉ̀,ban
sétá,three (modifying class 8 nouns)
setɔ̂g,appraisal
setɔ̂g,sock
setsɔ́,certain
setsɔ́, other (modifying class 5 and 8 nouns)
"Mepfo mɔ́ɔn ée mémbʉ́a. Tàʼ zěm, setsɔ́ té zém.","I have two kola trees, one produced and the other did not produce."
sétʉ̂a,five (modifies nouns from class 8)
sevfǒ,cooked (qualifying nouns from classes 5 and 8)
A pfɛ̌ letúʼ sevfǒ.,He ate the cooked “dana”.
sezẅìŋ,old (qualifies class 5 and 8 nouns)
Eshúm sɔɔn ée sesẅé,These things are new
Eshúm sɔɔn ée sesẅé, they are not old.
 é té sezẅìŋ wɔ́.,These things are new
 é té sezẅìŋ wɔ́., they are not old.
sɛ̀,that
sɛ̀, that one
sɛ̀, those
sɛ̀, that one there
sɛ̀, those there (middle distant demonstrative pronoun that refers to class 5 or 8 nouns)
sɛ̀,that
sɛ̀, that ... there
sɛ̀, those
sɛ̀, those ... there (middle demonstrative adjective modifying class 5 and 8 nouns)
"A gʉa na melÿɔ́ʼ mɛ̀, esɛ̀ zɔ̌ poŋ.","Among these yams, this is the one that is good."
sɛ̌,which one?
sɛ̌, which ones? (asking for classes 5 or 8)
À gɔɔn ngie mèŋ ńgʉa na pɔ̀ɔn ńkaa sɛ̌?,He asks me to carry which bags?
