ngiemboon,en
m ,I
 e,I
n,I
N tǒ ḿpfɛ́ mekèlè.,I came to eat the donuts.
m- ,a
 e-,a
n-,a
m- ,some
 e-,some
n-,some
ḿ- ,to (+verb)
 é-,to (+verb)
ń-,to (+verb)
"ńtó,",come.
ḿ- ,he
ḿ- , they (same subject as the preceding clause)
 é-,he
 é-, they (same subject as the preceding clause)
ń-,he
ń-, they (same subject as the preceding clause)
"Tane, gʉa faʼ ngesáŋ, ńná né gubé.","Tane, go get the corn and give it to the children."
ḿ- ,"(realis mood, imperfective aspect)"
ḿ- , really
 é-,"(realis mood, imperfective aspect)"
 é-, really
ń-,"(realis mood, imperfective aspect)"
ń-, really
À ka ne ńkɔ́ʼɔ mbab.,He was (really) cutting the meat.
ḿ- ,today past
ḿ- ,
 é-,today past
 é-,
ń-,today past
ń-,
À ně ńzɛ́te.,He asked (earlier today).
nê,on
na,on
Jÿɔ́gɔ kɔ̌ʼ na kúnɔ̀ɔn.,Put the yoke on the pig.
nàa,donor
nâb,excessively
Ésí lê nâb!,Shine excessively!
nága,numerous
nàganága,compactor
nàkwɔ̀ʼ,sp. fish
nàmeshǔ,k. cultural dance
náŋ,safety
manáŋ,spy
náŋ,spy
náŋ ncù,sentry
nẅɛ̀ʼnẅɛ̀ʼ ńgwɔ́ nkʉŋkʉŋ,traitor
nàʼnàʼ ńgwɔ́ nkʉŋkʉŋ,traitor
ncú,market entrance
ncù,war
ńcú,walk in water to cross over
ńcú,attach lightly
ńcú,finish
ncùɔ,pile
ncùɔ, cluster
ncùɔ, bunch
ncùa,pile
ncùa, cluster
ncùa, bunch
ńcúɔ,hit
ńcúa,hit
ńcúɔ,purify (woman)
ńcúɔ, give a slap on the back
ńcúa,purify (woman)
ńcúa, give a slap on the back
ńcúɔ,to struggle against 
ńcúɔ, fight
ńcúa,to struggle against 
ńcúa, fight
ńcúɔ,shake
ńcúɔ, to struggle
ńcúa,shake
ńcúa, to struggle
ńcúɔ,knock out with a stick
ńcúa,knock out with a stick
ńcúɔ,tap
ńcúa,tap
ńcúɔ,dust
ńcúa,dust
kasálà,cassava (generic)
ncùashùm,cassava (generic)
kasálà féfɔ́gɔ,sp. white cassava
ncùashùm féfɔ́gɔ,sp. white cassava
kasálà pepàŋ,sp. red cassava
ncùashùm pepàŋ,sp. red cassava
