ngiemboon,en
ńdɔg,with
ńdɔg,act forcefully
ńdɔg,mean
À lɔgɔ́ káŋ ńgʉa.,He left with the plate.
ńdɔg,copulate
ńdɔg, have sexual relations
À lɔgɔ́ manzwě zsǒ.,He had sexual relations with a woman during the day.
ńdɔg,employ
ńdɔg, take
ńdɔg, obtain a result
À lɔgɔ́ wɔ́ɔn jʉʼʉ fàʼ ye.,He employed me in his workplace.
ńdɔg ńtó,bring
Pɔ́ lɔgɔ́ pɔ̀ɔn ńtó.,They brought the bag.
ndɔ̀gɔ ngàŋa fàʼ,employer
ndɔ̀gɔ ngàŋa fàʼ, one who hires
ndɔ̀gɔ ngàŋa fàʼ, recruiter
ńdɔgɔ púʼu,from this event
ńdɔgɔ púʼu, in this way
ńdɔgɔ púʼu, thus
"À zoonté wɔ́ɔn, ńdɔgɔ púʼu ńgwága wɔ́ɔn.",He insulted me in order to simplify me.
ndɔ̀gtelé,doctrine
ndɔɔn,if
"N dɔɔn ne ńguɔ, n gʉa lɔ́gtà.","If I'm sick, I go to the hospital."
ndɔ̌ɔn,cooked
lɔɔn,if
ńdɔɔn,if
ńdɔɔn,slowly
ńdɔɔn, carefully
ńdɔɔn,patience
ńdɔɔn, cheer up
Giŋ lê ndɔɔn laa láʼa mánzsè wɔ́.,He who walks slowly never sleeps on the way.
Mèŋ n gwě ssé ɔ̀ tè gɔɔn ńdɔɔn wɔ́.,"I fell, you didn't say patience."
ńdɔɔn,spread
ńdɔɔn,spread
ńdɔ́ɔn,cook
ńdɔ́ɔn,make something cook
ńdɔ́ɔn,prepare
ńdɔ́ɔn,cook several
ndɔɔn ndɔɔn,gently
ndɔɔn ndɔɔn, slowly
ndɔɔn ndɔɔn,encouragement
ndɔɔn ndɔɔn,progressively
Sẅíʼi ndɔɔn ndɔɔn.,Go down slowly.
ńdɔɔnte,pull
ńdɔɔnte, drag
ńdɔɔnte, slowly do
ńdɔ́ɔnte,deceive
ńdɔ́ɔnte, lie
ndɔ̀ʼɔ fùʼ,tip
ndɔ̀ʼɔ fùʼ, something free
Mbàŋa wɔɔn aa kwàʼ ndɔ̀ʼɔ fùʼ.,This man is truly one who loves free things.
ńdɔʼte,tell
ndù,cutting
ndù, slip
ndù, end of a yam
ndù, sweet yam seed
ndù,skull
ndù,anvil
ndù,fountain
ndù,word
ńdu,get up
ńdu,be erect
ńdu,get up
lu ,tomorrow future (F3)
 ge lu ,tomorrow future (F3)
 gÿo ,tomorrow future (F3)
 ge gÿo,tomorrow future (F3)
ńdu,tomorrow future (F3)
