ngiemboon,en
lelwò nŋwáʼ,honey
lwò nŋwáʼ,honey
lẅè,bile
lẅɛ̀,tree-frog
lyág,immature
lyág, waste
lepab,wing
lepab, fin
lyagá,wing
lyagá, fin
lyága nkandi,green banana
lyága nkàndòŋ,green plantain
lyě gʉ̀,food for invited ones
liŋé,mark
liŋé, remark
liŋé, note
lyéen,mark
lyéen, remark
lyéen, note
M bǐ lyéen na mmó gie ɔ̀ gÿǒ lɛ.,I made a comment about what you did.
lyěen nzsè,track
lyěen nzsè, trail
lyèente,contact
lyèente, guide
lyèente, transition
lyɛ̀,glue
lyɛ́bte,magnetism
lyɛ́bte, charm
lyɛ́bte, charms
lyɛ̀bte ncù,warmonger
lyɛ̀bte ncù, instigator
lélyɛ̌,blackjack
lyɛ̀nÿɔ́g,blackjack
lyɛ̌ʼ,day
lyɛ̌ʼ,date
lyɛ̌ʼ ntsèm,daily
À jÿo mesaŋá lyɛ̌ʼ ntsèm.,He eats couscous daily.
lyɛʼɛ́ láʼ,day
sóndi,Sunday
lyɛʼɛ́ sẅíŋtè,Sunday
lyɛ̌ʼɔɔn,today
Mèŋ n ge gʉa pɔ́ lyɛ̌ʼɔɔn,I'm leaving today
Mèŋ n ge gʉa pɔ́ lyɛ̌ʼɔɔn, I'm not leaving tomorrow.
 n tè gʉa jǔɔ wɔ́.,I'm leaving today
 n tè gʉa jǔɔ wɔ́., I'm not leaving tomorrow.
lʉa njÿó ,dawn
 ndʉa njÿó,dawn
lÿe njÿó,dawn
lÿó,sp. ant
ndÿò,gastritis
lÿò,gastritis
lÿò,old age
lÿóon,horse
