ngiemboon,en
tsítsà,primary school teacher
tsìtsì,groundnut waste
tsìtsì,sp. small insect
tsìtsìi péli,green groundnut
tsìtsyɛ̀,torrent
tsìʼte,doubt
tsìʼte, panic
"À gwǒon ńtó, pɔ́ zye tsìʼte.","As soon as he came, they began to doubt."
zso,sp. aquatic animal
tsò,sp. aquatic animal
tsɛ̀ɛ wó,in the interior
tsɛ̀ɛ wó, inside
tsoló,in the interior
tsoló, inside
Néŋ nkáb yɔɔn kwàʼ tsoló!,Really put the money in!
tsoon,around
Náa wɔ́ɔn metétɔ́ʼ tsoon mémbʉ́a.,Give me about two boxes.
tsòon,indecisive
tsòon, indefinite
tsɔ̌ɔn,none
tsǒon,none
"Lepfo gweté, tsǒon tɔ̌ɔn n kaa píi.","The cola ran out, I didn't take any."
atsɔ́ ,certain
atsɔ́ ," other (modifying class 2, 3, 4, 5, 6, 7, 8 and 10 nouns)"
 etsɔ́,certain
 etsɔ́," other (modifying class 2, 3, 4, 5, 6, 7, 8 and 10 nouns)"
tsɔ́,certain
tsɔ́," other (modifying class 2, 3, 4, 5, 6, 7, 8 and 10 nouns)"
À tǒ ńtóŋ tsɔ́ pʉ̀a.,He called some people.
atsɔ̌ ,certain
atsɔ̌ , other (modifying class 1 and 9 nouns)
 etsɔ̌,certain
 etsɔ̌, other (modifying class 1 and 9 nouns)
tsɔ̌,certain
tsɔ̌, other (modifying class 1 and 9 nouns)
À jǔ tsɔ̌ mêngáb pɔ́ fʉ̀ʼɔɔn.,He bought the other chicken right away.
tsɔ́ fʉʼ,soon
tsɔ́ fʉʼ, sometimes
tsɔ́ fʉʼ, another time
À cʉ́ʼʉ wɔ́gɔ̀ tsɔ́ fʉʼ.,See you again soon.
tsɔ́ jʉʼ,someplace
Mèŋ n gwǎa tó mbà à gʉ̌a ne tsɔ́ jʉʼ.,"Before arriving, he had gone somewhere."
tsɔ̌ nyìŋ,someone
Tsɔ̌ nyìŋ tǒo mbʉ̀a wɔɔn.,Someone came to this dealership.
tsɔb,African civet
tsɔ́g tùŋ,smarting
tsɔ́g tùŋ, prickling
tsɔ̀ɔ móm mbʉ́a,around twenty
Ná ngáb né mèŋ tsɔ̀ɔ móm mbʉ́a.,Give me twenty chickens.
tsǒon,none
tsɔ̌ɔn,none
Tsɔ́ɔn,Batcham
tsɔ́ɔn mboŋ,benefactor
tsɔ́ɔn mézìŋe,mercy
tsɔ́ɔn mézìŋe, pity
tsɔ́ɔn mézìŋe, forgiveness
cʉ̀a nzsó,red-leaved fig
tsɔɔn nzsó,red-leaved fig
tsɔ̌ɔn nzsó,piece of clothing
