ngiemboon,en
tétɔgɔ́,sp. weed
tétɔ́ʼ,cup
tétɔ́ʼ, goblet
tétɔ́ʼ, box
tètɔ̀ʼ,toad
tétɔ́ʼ ndyé,box used to blacken or smoke out something
ntàsòŋ,frog (generic)
tètɔ̀ʼ tsɔɔn,frog (generic)
túŋ nkʉŋ ,kingfisher
 tòŋ ncwò,kingfisher
tétúŋ nkʉŋ,kingfisher
tétúʼ ntse mélʉ̀m,sp. insect
tùtùʼu,short
tètùʼu,short
"Záʼa tàʼ ndʉŋ, á na ńtí gie à ge gwɔ́ tètùʼu.",Cut the bamboo so that it is short.
tetʉ́a,court
tetʉ́a, yard
tetʉ́a kwóŋɔɔn,public square
tetʉ́a kwóŋɔɔn, esplanade
tyétyé nkwɔ̀ʼ,statue
tétyé nkwɔ̀ʼ,statue
tetɔ̀b,mud
tetyɛ̀b,mud
tezáʼà,incessant
tezáʼà, unceasing
Mbʉ̀ŋ tezáʼà kěm ndá.,Incessant rain destroyed the house.
tèzɛndeme,merciful
tèzɛndeme, forgiving
tezsě,ungrateful
tɛɛ,until
Gʉa tɛɛ! Tè cʉ́ʼ mèŋ n cúa gú!,Leave! Don't let me hit you!
tɛʼ,many
tɛʼ, lot of
Pɔ́ɔn léneŋ ntse lekʉŋ tɛʼ.,Don't put a lot of water in the pot.
tí,tea
tiŋe lepfòm,constipation
tìʼi,pride
kʉ́ʼʉ́ ncù,shield
tíʼi shÿo,shield
toló ntsí,fine
tólómí,k. small mortar used to reduce something to powder
tòmátè,tomato
tǒŋ,jump of a frog or toad
"Ntàsoŋ kӱɛ̌ lê tǒŋ, ńcʉ́me ntse.",The frog only jumped to throw itself into the water.
