ngiemboon,en
káfom,carpenter bee
kàg,basket
kága,sp. fish
kákaa,(shows impatience
kákaa, shows distrust)
"N tóo, á cúa wɔ́ɔn tà ńdɔgɔ gɔɔn pɔ́ ngie kákaa tà ɔɔn fɔ̌ɔn ńtó wɔ́!","I came, he hit me seriously as if he was impatiently waiting for me to do it."
kàkẅì,knuckle
kála,if
Kála n gẅiin nkáb!,If I could only have money!
kàlàngá,dryer
kàlàsí,oil
selîb,boxer shorts
selîb, bathing slip
selîb, bathing suit
kàlasôŋ,boxer shorts
kàlasôŋ, bathing slip
kàlasôŋ, bathing suit
kalém,melon
kàletúsè,eucalyptus
kalɔ̂d,carrot
Kàmalûm,Cameroon
kànàlínè,nursery rhyme
kànàlínè, counting rhyme (game)
kànɔ̀ɔn,k. cultural dance
kánɔ́ɔnsè,palm-kernel
kántoŋ,child with a naval wound up since birth
kanúʼ,dugout canoe
kánzɔɔn ,basket
 kánzì,basket
kánzà,basket
kánzɔɔn ,basket
 kánzà,basket
kánzì,basket
kánzà ,basket
 kánzì,basket
kánzɔɔn,basket
káŋ,plate
kàŋ,squirrel (generic)
káŋa jùa,aluminium plate
mekú mentsáʼa,speckled plate
káŋa mekéle,speckled plate
mekú mentsáʼa,sp. speckled beans
káŋa mekéle,sp. speckled beans
