ngiemboon,en
shÿó mbòŋo,lucky
shÿó mbòŋo, happy
"Shÿó mbòŋo aa nyìŋ gẅie à júʼu shwóŋò Ssé, ńgÿo páʼ á ne ńzɛ́te.",Blessed are those who hear the word of God and do it.
shÿò mmɔ̌g,hearth
shÿò mmɔ̌g, fireplace
shÿó nò,context
shÿó nò, sense
shÿó nò, meaning
shÿò paʼá,(shows an improper approach)
Ɔ̀ giŋe shÿò paʼá páʼ fʉ̀ʼ gie menkÿo kwò ɔ̀ la.,You walk improperly as if you have a rope on your feet.
shÿɔ́ɔ,elephant
shÿóo,elephant
shÿòon,very fond of
Te tóŋo ndÿò wɛ̂,"Don't call this gentleman, he's a loving man."
 aa ngàŋa shÿòon.,"Don't call this gentleman, he's a loving man."
shÿòonte,protein
Mbab mêmvfó gẅiin shÿòonte ńcʉa ye ngáb.,Goat meat has more protein than chicken meat.
shÿɔ̀g,courage
shÿɔ̀g, bravery
shÿɔ̀g, guts
shÿɔ̀g,stubbornness
shÿɔ̀g,be opinionated
shÿɔ̂málà,(honorific for twins)
Pɔ́ zɔ̌b tà ngie shÿɔ̂málà mbwo mefág.,They sang until they said “shÿɔ̂málà” to the twins.
shÿóo,elephant
shÿɔ́ɔ,elephant
shÿɔ́ʼ,fish bean
shÿɔ́ʼ ngwɔ̌ʼ,sp. ant (brown and small)
si,that one
si, that one there
si, those
si, those there (distant demonstrative pronoun referring to class 5 and 8 nouns)
si,that
si, that ... there
si, those ... there (distant demonstrative adjective referring to class 5 and 8 nouns)
"Lelÿɔʼ sɔɔn á lekʉŋ, gʉa ḿbí si pɔ́gɔ̀ kẅiʼi mǒ.","Here is the yam in the pot, go take that we add on top."
sí,dance
A ka zɔ́ʼɔ nzwě we tà ńgÿo sí.,He married his wife until he went to the ball.
sí,bad luck
Kɔ sí ɔ̀ yɛ̂!,Take your bad luck!
sí,yours (second person plural possessive pronoun referring back to class 5 and 8 nouns)
sí,your (second person plural possessive adjective modifying class 5 and 8 nouns)
sí,your (second person plural emphatic possessive adjective modifying class 5 and 8 nouns)
sî,seedling
sî, seed tray
sî, shoot
sie,that
sie, who (relative pronoun modifying class 5 and 8 nouns)
Tsɔ́ʼ lesoŋ sie é ne ńgyáŋa!,Remove the hurting tooth!
sìɛ nÿɔ́g,researcher
sìɛ nÿɔ́g, controller
sìɛ nÿɔ́g, inspector
sìɛ nÿɔ́g, checker
sìɛ,researcher
sìɛ, controller
sìɛ, inspector
sìɛ, checker
Asìɛ fúɔ tǒ tà ńnéŋe ssé.,The lice searcher came over and sat down.
sìɛ,researcher
sìɛ, controller
sìɛ, inspector
sìɛ, checker
sìɛ nÿɔ́g,researcher
sìɛ nÿɔ́g, controller
sìɛ nÿɔ́g, inspector
sìɛ nÿɔ́g, checker
Asìɛ fúɔ tǒ tà ńnéŋe ssé.,The lice searcher came over and sat down.
sìɛte,shredder
síi melʉ́a,k. hat
sìkáa,cigarette
sìle,economist
Múɔ wɔɔn láʼ gwɔ kwàʼ sìle mmó.,This child will be a real economist.
sílípà,ancient money
sílépà,ancient money
