ngiemboon,en
ésẅíʼte,corner
ésẅíʼte,insist
ésyag,defoliate
ésyag," remove the husk (ear of corn, bean pod)"
ésyag,hit
ésyag,whip
ésyag, hit
ésye,glide
ésye, slip
ésye,install a bamboo ceiling
ésyé,cut
ésyé, slice
ésyé,prune
ésyé, trim
ésyé,deceive
ésyé, divert
ésyé, embezzle
ésyeen,disappear
ésyeen, clear
ésyeen,disperse (crowd)
ésyeen,get into problems
ésyɛb,comb
ésyɛ́b,show oneself
ésyɛ́ʼ,whip
ésyɛ́ʼ,hit with a very weak stick
ésyɛ́ʼ,whip
ésyɛ́ʼ,hit with a very weak stick
ésyɛ́ʼ,lance
ésyɛ́ʼ, make an incision
ésyɛ́ʼ,clear a field
ésyɛ́ʼ,clean a taro tuber
Mɔ̌ɔn gee syɛ́ʼɛ nɔ̀ɔn.,Madam is going to clean the field.
ésyɛ́ʼte,come out in small droplets
tsɔ́,certain
tsɔ́," other (modifying class 2, 3, 4, 5, 6, 8 and 10 nouns)"
etsɔ́,certain
etsɔ́," other (modifying class 2, 3, 4, 5, 6, 8 and 10 nouns)"
tsɔ́,certain
tsɔ́," other (modifying class 2, 3, 4, 5, 6, 8 and 10 nouns)"
etsɔ́,certain
etsɔ́," other (modifying class 2, 3, 4, 5, 6, 8 and 10 nouns)"
Etsɔ́ pʉ̀a tǒo nɔʼ ńgwoon fùɔ.,Some people came to the chiefdom to arrest the king.
tsɔ̌,certain
tsɔ̌, other (modifying class 9 nouns)
etsɔ̌,certain
etsɔ̌, other (modifying class 9 nouns)
tsɔ̌,certain
tsɔ̌, other (modifying class 9 nouns)
etsɔ̌,certain
etsɔ̌, other (modifying class 9 nouns)
Etsɔ̌ ngùʼu láʼ e tè poŋ.,A certain year is not good.
"Ɔ̀ gyǎ tàʼ nyìŋ, à cʉ́ʼʉ tsɔ̌.","You saw one person, another is missing."
