ngiemboon,en
gʉ́m ,strong cold during times of fog
gʉ́m , mist
gʉ́m , fog
 gém,strong cold during times of fog
 gém, mist
 gém, fog
táa,strong cold during times of fog
táa, mist
táa, fog
ge tó tá ,distant future (F4)
 ge táa,distant future (F4)
táa,distant future (F4)
tàa,very
À tyé tàa ngʉ̀a shʉ̀shʉ̂a.,It is placed very far away.
tàa fʉ̀ʼ,since
"Tàa fʉ̀ʼ gie pɔ́ ně ńgʉa pɔ́ nyé tè tó páʼɔɔn, á gwɔ́ pɔ́ lêkɔ́?","Since they left, what's happening that they don't come back?"
tàa ntúʼ lwóŋ,magician
tàafɔ́gɔ,"man, white"
tàagwánká,hawker
táagwèle,towel
táagwèle, napkin
tàalɔ̀ɔn kékɔ́ʼ metÿǒ,fine-spotted woodpecker
tângɔ́ʼ,beloved
tângɔ́ʼ, darling
tângɔ́ʼ, dearest
tângɔ́ʼ, boyfriend
táangɔ́ʼ,beloved
táangɔ́ʼ, darling
táangɔ́ʼ, dearest
táangɔ́ʼ, boyfriend
tàankém,piece of framing
tàankém,ceiling
tàapfó,wretched
tàapfó, unfortunate
tàapfó, miserable
tàapfó, gravedigger
tàb,drop
tàb ntse,drop of water
tàba kwɔb,sp. tree
tsẅɛ́,sandpaper tree
tàba láʼ,sandpaper tree
táfàʼ,boss
táfàʼ, manager
tǎfelé,slate
tafùɔ,chief’s godfather
tafùɔ móonpúʼ,royal nomination
táfÿàtága,troublemaker
tág,tumult
tág, turmoil
tágsè,tax
tákaláʼ,oldest sibling of twins
tákwè tÿɔʼ,mushroom ant
