ngiemboon,en
làpêŋ,rabbit
latÿɔ́ʼ,combination
láyè,garlic
láʼ,people
Á yɔɔn gie láʼ tǒ lɔɔn.,This is how the people came.
ńdáʼ,already
láʼ,already
ńdáʼ,since
láʼ,since
"N gwaa tó, mbà à ka láʼ faʼa fàʼ.","Before I arrived, he had already worked."
À ka láʼ ńtó.,He had come since.
láʼ,village
Aláʼ yɔɔn té póŋ.,This village is not good.
ge láʼ,very distant future (F5)
láʼ,very distant future (F5)
láʼ tá,later
Ɔ̀ ge láʼ tá tsɔ́ɔn.,You'll regret it later.
laʼá,blanketgrass
laʼá,fish-trap
làʼa,goodbye game
láʼa ncÿɔ̀b,k. skin disease
láʼa ncÿɔ̀b letuŋó shÿoo,Japenese tea
láʼa ncÿɔ̀b letuŋó shÿoo, tea senna
laʼá ndÿɔgɔ́,antelope grass
láʼakém,initiation place
láʼakém,initiation period
láʼakém, initiation holiday
làʼaláʼ,inter-village
làʼaláʼ, international
Láʼatsẅɛ,Balatchi
nde,(can) not
le,(can) not
nde,never
le,never
"Ńgwɔ́ ɔ́ le pfɛ́ɛ mmó yé wɔ́, à fomo tɛʼ.","You can't eat his food, he's very dirty."
Ɔ̀ ge gíŋ láʼ jʉʉ? Ngǎŋ le.,"Will you fly again? No, never."
le,(long time in the past)
À ně ńdáʼ ńgʉa le.,He left a long time ago.
le-,a
"lepfòm,",a stomach.
"lesoŋ,",a tooth.
né,to
né, in
né, for
né, at
lé,to
lé, in
lé, for
lé, at
Mèŋ n ge lé mbʉ̀a Tâm.,I'm going to Tam's.
pâ ,and
pâ , with
 lâ ,and
 lâ , with
 né,and
 né, with
lé,and
lé, with
Kaa yɔɔn lé gi.,Wear this and that.
lé-,for
lé-,to
lé-,to
N tǒ lélíe gú.,I came to look at you.
À fóo lépfɛ́ mekú.,He just ate the bean.
À zyě lékÿo.,He started running.
lê,that (conjunction introducing the sound of something)
lê, like (conjunction introducing an ideophone)
Mé tóŋo yé lê Ngúʼfòon.,We only call him Ngouffo.
lèbe,dysphasia
lèbe, dystomie
lèbe, difficulty speaking
