ngiemboon,en
ńgʉ́le,foil
ńgʉ́le, thwart
ńgʉ́le, divert
ńgéle,foil
ńgéle, thwart
ńgéle, divert
ngèle kécÿɔ̀,borrowed things
ngèle kécÿɔ̀, those sp. introduced by agricultural specialists (like the turkey)
ngilísè,English
ngelésè,English
ngem,black plum
ngem, African plum
ngěm,appellation of the wife’s mother by the in-laws
ngěm ndÿɔ́ʼɔ,prophet
tÿǒ ngem,velvet tamarind tree
ngemé,velvet tamarind tree
ńgámte,adore
ńgámte, praise
ńgémte,adore
ńgémte, praise
ngénʉ̀ŋ,short-tailed glossy starling
ngesáŋ,maize (generic)
ngesáŋ ffòffò,maize or corn stalk that didn’t produce an ear
ngesáŋ mànzòŋ,prostitute
ngesáŋ ntsíŋ,millet (generic)
ngesáŋ ntsíŋ, sorghum
ngesáŋ ntsíŋ,wheat (generic)
ngalávù ,guava
 ngelávù,guava
ngeyávò,guava
ńgéʼe,increase the value
ńgéʼe, surpass
ńgéʼe, aggravate
ńgéʼe,overvalue
ńgéʼe, increase
ngi,sp. earthworm
ngí,dental cavity
ngi nnɛ́,nerve
ngie,that
Ɔ̀ gɔɔn né mèŋ ngie n gÿo lêkɔ́?,You tell me what should I do?
À gɔ̌ɔn né mèŋ ngie: « Tóo ḿpfɛ́ɛ mmó! »,He told me: “Come and eat!” »
ngie mbà loo,I’m speaking to you (nobly)
"Ngie mbà loo, wóo mé gʉa lê!",I say that eh? Let's go!
ngie mbɔɔn,I’m speaking
"Mèŋ n zɛ́te ɔ́ ngie mbɔɔn? Ńgie ɔ̀ gwǎ tó, ńgẅiin kɔ́ wɔ́?","I ask you that, eh? When you came, what did you have?"
ngiembɔɔn,one of the linguistic groups of Western Region of Cameroon
ngìle,piece of wood that one uses to gather
ngelésè,English
ngilísè,English
ngǐm,sp. cricket (migratory)
