ngiemboon,en
letúʼ métsẅè,sp. aerial yam (too bitter to eat)
letʉ́m,faith
leteŋ,lake
leteŋ, deep water
letʉŋ,lake
letʉŋ, deep water
letÿǒon,palmnut
letʉ̌ʉ,palmnut
letÿǒon,oil palm
letʉ̌ʉ,oil palm
letwó,end
letwó, extremity
letẅì,centre of the house
letyé,saliva
letyě,stop
letyě, site
letyɛʼɛ́,branches
letyɛ̀ʼte,explanation
letÿǒ,short rod
letÿǒ,point
letÿǒ, tip
letÿǒ,dermatitis
letʉ̌ʉ,palmnut
letÿǒon,palmnut
letʉ̌ʉ,oil palm
letÿǒon,oil palm
levàtsàʼ,shiver
levàtsàʼ, jitter
levàtsàʼ, vibration
levfò,technique
levɔ́g,short
levɔ́g, width
levwɔʼté,hideout
levwɔʼté, hiding place
legwaŋ,market corner
legwaŋ, market shelf
lewaŋ,market corner
lewaŋ, market shelf
lezab ntʉ́m,belief
lezab ntʉ́m,confidence
lezǐ,destiny
lezǐ, fate
lezǐ, lot
lezím,resurrection
lezím, risen from the dead
lezíŋ,name
lezìŋ,epididymis
lezɔ́b,hook
lezɔ́g,thorn
