ngiemboon,en
tùbo nkàʼ,humpback
"Peg ka gyǎ tsɔ̌ ndÿò, á gwɔ́ tùbo nkàʼ.","We saw a gentleman, he had a round back."
tùbte,disorder
tùbte,mention
tùbte, distinction
tùbte,discrimination
tùbtùb,sound of a motor
Matûa ne ńzẅɛ ḿbége jʉʼ lè tùbtùb tùbtùb.,"The car hums, making a “tùbtùb tùbtùb” noise."
tùbtùb,pump motor
nkàʼ ,lamp
 lâm,lamp
túlékáŋ,lamp
túm,place where one travels
túm,foreign
túm, outside
tùme túm,intertribal
tùme túm, international
túŋ,k. basket
tùŋ,smarting
tùŋ, prickling
Efʉ̌ŋ yɔɔn ne ńtsɔ́ʼte lê tùŋ.,My wound tickles that “tùŋ”!
tétúŋ nkʉŋ ,kingfisher
 tòŋ ncwò,kingfisher
túŋ nkʉŋ,kingfisher
túŋ sẅɛ́ɛ,k. basket
tùŋo legwé,things given by the son-in-law for a burial
tútú,statue
tútú, idol
tútú, mask
tètùʼu,short
tùtùʼu,short
tùtùʼu mendóŋ nkandi,sp. banana
tùtùʼu mendóŋ nkandòŋ,sp. plantain
tùu nò,essay
mbɔ́ɔntè mvfò lyɛ̌ʼ,Tuesday
túundê,Tuesday
tùutǔ,"call of bird ""mandyoonmacu"""
tǔʼ,humpback
tǔʼ,zero
tùʼ mbab,sp. rust colored field mouse
tùʼ ncwò,sp. brown mosquito
tùʼ ndéle,necklace
túʼtoŋ,wild tea bush
