ngiemboon,en
shʉ́shʉm,k. disease
shÿéshÿɔ́g ,emotion
 shʉ́shÿɔ́g,emotion
shʉ́shʉ́m,emotion
shÿéshÿɔ́g ,influence
shÿéshÿɔ́g , effect
 shʉ́shÿɔ́g,influence
 shʉ́shÿɔ́g, effect
shʉ́shʉ́m,influence
shʉ́shʉ́m, effect
shʉshʉ́ŋe tsẅɛ,bracken
shʉshʉ́ŋ,bracken
shʉshʉ́ŋe kwɔb,"bracken, fern"
shʉshʉ́ŋe ntʉ́a nkáʼ,sp. fern
shʉshʉ́ŋ,bracken
shʉshʉ́ŋe tsẅɛ,bracken
shʉ́shÿó,eggplant (generic)
shʉ́shÿólàʼ,sp. eggplant
pùavolóŋ,chili pepper
pùavolóŋ, capsicum
pùavolóŋ, red pepper
shʉ́shÿóndÿɔgɔ́,chili pepper
shʉ́shÿóndÿɔgɔ́, capsicum
shʉ́shÿóndÿɔgɔ́, red pepper
shʉ́shÿónè,prickly solanum
shʉ́shÿónè, turkey berry
shʉ́shÿónè,sp. wild eggplant
shÿéshÿɔ́g ,emotion
 shʉ́shʉ́m,emotion
shʉ́shÿɔ́g,emotion
shÿéshÿɔ́g ,influence
shÿéshÿɔ́g , effect
 shʉ́shʉ́m,influence
 shʉ́shʉ́m, effect
shʉ́shÿɔ́g,influence
shʉ́shÿɔ́g, effect
shʉshÿɔ́ʼ,waste
shʉshÿɔ́ʼ, sawdust
shʉʉd,(order to keep silent)
"Múɔ lʉa tà má we gɔɔn ngie shʉʉd, á gwóon ńzáʼa.","The child cried until his mother said “shʉʉd”, so he was silent."
shʉ́ʼ,mutual aid
shʉ́ʼ, communal help group
shʉ̌ʼ,bamboo stump
shʉ̀ʼ ssé,sp. insect
shwoŋ,pregnant
Manzwě shwoŋ aa těen ńkÿo mámbàŋa wɔ́.,The pregnant woman does not run away from the man.
shwǒŋ,gossip
shwòŋ ntsɔ́ʼ,uprooter
shwòŋ ntsɔ́ʼ, remover
shwòŋ ntsɔ́ʼ, abortionist
shwòŋ nzyé,mammal (generic)
shwóŋè,language (speaking)
shwóŋè láʼ,dialect
shwóŋè láʼ, mother tongue
shwóŋò,language
shwóŋò, speech
shwòŋo,chauffer
shwóŋò mbulu,Bulu language
