ngiemboon,en
soŋo,middle
soŋo, centre
soŋ,middle
soŋ, centre
soŋo,in the centre of
soŋ,in the centre of
Esoŋ mbelég tyé tyě.,The middle of the bread is empty.
sóŋ,flume
Atsìtsyɛ shǔ tsɛ̀ɛ soŋ.,The torrent passed through the culvert.
sòŋ,"theft (magical, mystical)"
sòŋ ndù,middle of the skull
sòŋ ndù,scalp
sòŋ nkàʼ,medial dorsal
sòŋ ntsíŋ,South
sòŋ ntsíŋ, South central
soŋ,middle
soŋ, centre
soŋo,middle
soŋo, centre
soŋ,in the centre of
soŋo,in the centre of
"Pi fó soŋo tetʉ́a, ńkÿo.",Leave in the middle of the yard.
sòŋo,pointed
Aa sòŋo mezẅé.,He has a pointy nose.
sòŋo ńcʉ́me,sp. banana
sòŋo ncwò cʉ̀cʉ̀a,sp. shrew
kʉ́be zǐ,someone with a jutting forehead
sòŋo zǐ,someone with a jutting forehead
sóon,nastiness
Esóon te poŋ.,Meanness is not good.
sóon,lie
sóon,disgrace
sosí,sausage
sosí, salami
sessò,fart
sossò,fart
sózà,soldier
sǒ,saw
sɔ̌,saw
sɔ́b,his
sɔ́b, theirs (3rd person plural possessive pronoun referring back to class 5 and 8 nouns)
sɔ́b,his
sɔ́b, their (3rd person plural possessive adjective modifying class 5 and 8 nouns)
sɔ́b,his
sɔ́b, their (3rd person plural emphatic possessive adjective modifying class 5 and 8 nouns)
sɔ̀b,pepper
sɔ̀b ndɔɔn,sp. groundnut
sɔ̌b siŋ,means needed for a job
sɔ̀bɔ,oldest child of large family
sɔ̀bɔ,assassin
sɔ̀bɔ mbyɛ́ʼte,hook for weaving a mat
sɔ̀bɔ mbyɛ́ʼte,staple
sɔ̀bɔ ŋwɛ̂ mmó,usurper
