ngiemboon,en
ńtsyɛ́te,keep knocking
ntsyɛ̀ʼ,hoof
ntsyɛ̀ʼ, clog
ńtsyɛʼ,cut
ńtsyɛʼ,cut oneself
ńtsyɛʼ,crack here and there
ntsyɛʼɛ́,sp. wild grass
ntsyɛʼɛ kwò,foot
ntsyɛʼɛ kwò, metatarsus
ńtsyɛʼte,greet
ntú,intestine
ńtu,pour out
ńtu,start singing
À tǔ ntse jʉʼɔɔn.,He dumped the water here.
ńtu,think
ńtú,bump
ńtú, strike
ńtú,denigrate
ńtú,criticize
ńtú,try
ńtú,to try
ńtú,"remove (jigger, chigoe flea)"
ńtub,blow up
ńtub, inflate
ńtub,be leaning
ńtub, be oval
ńtub,be bulging
ńtub, to be bulged
ńtub,disagree
ńtub, to be in a moral disorder
ńtub,be leaning
ńtub, be oval
ńtub,be bulging
ńtub, to be bulged
Nɔ̀ɔn pfɛ̌ɛ mmó tà lepfòm sé túbe.,The animal ate until its belly was bloated.
ntùbo,miracle
ntùbo, something beyond what was thought possible
"A nǎ nkáb né mèŋ tà ńzsé pɔ ngie à tǐɛ ntùbo, tá n te gyá.","He gave me money until I thought he had performed a miracle, but I didn't see it."
ńtue,pour out
ńtue, stretch out
ntúlesẅɛ,sp. weed
ntúm,bridge
ntúm,transition
ntúm,translation
ntúm,tie
ntúm, link
ńtúm,send
ńtúm,cross a waterway
ntuntú,sp. tree
ńtúŋ,dig
ńtúŋ, harvest tubers
ńtúŋ,bury a corpse
ńtúŋ,dig 
ńtúŋ, harvest the tubers
ńtúŋ,tie up
ńtúŋ,tie up
ńtúŋ,join the bamboos to make a clapper
ntùŋ letoŋ,native land
ntùŋ mepfó,gravedigger
ńtuŋ metuŋ,disobey
ńtuŋ metuŋ, discriminate
