ngiemboon,en
ńkoon,devour with one’s teeth
ńkɔɔn,devour with one’s teeth
ńkoon,munch
ńkoon, crunch
ńkɔɔn,munch
ńkɔɔn, crunch
nkɔɔn nŋwáʼ,hive
nkɔ̀ɔnte,idiot
ńkɔ́ɔnte,catch in palm of hand
kɔ́ɔntè pwó,wrist
nkɔ́ɔntè pwó,wrist
nkɔ́ʼ,bowl
kɔ̀ʼ,gallery
kɔ̀ʼ, portico
nkɔ̀ʼ,gallery
nkɔ̀ʼ, portico
ńkɔ́ʼ,blow
ńkɔ́ʼ, hit
ńkɔ́ʼ,laugh out loud
ńkɔ́ʼ,to light up 
ńkɔ́ʼ, to release
ńkɔ́ʼ,to start up
ńkɔ́ʼ,cut out
nkɔ̀ʼ mbab,butcher (meat-cutter)
nkɔ̀ʼɔ,cutter
nkɔ̀ʼɔ,limper
ńkɔʼɔ,limp
ńkɔʼɔ́,be
Ɔ̀ kɔʼɔ́ nzɔ̌? Mèŋ ńkɔʼɔ́ mbʉ̀a.,Where were you? I was at home.
ńkeʼé ,must
ńkeʼé , have to
ńkeʼé , owe
ńkeʼé , want
 ńkɔ̌,must
 ńkɔ̌, have to
 ńkɔ̌, owe
 ńkɔ̌, want
ńkɔʼɔ́,must
ńkɔʼɔ́, have to
ńkɔʼɔ́, owe
ńkɔʼɔ́, want
Mèŋ ńkɔʼɔ́ gʉa metʉ̌a.,I have to go to the market.
nku,tail
ńkú,arrive
ńkú,enter
ńkú,enter
ńkú,bail out
ńkú,suffer
ńkú,feel the pain
ńkú,pervert
ńkú, to be irrecoverable
ńkú,draw water
nkùɔ,local bamboo dibble
nkùa,local bamboo dibble
nkùɔ,scraper
nkùa,scraper
nkǔɔ,hood
nkǔa,hood
ńkuɔ,scrape
 ńkuɔ mbù,scrape
 ńkuɔte,scrape
ńkua,scrape
ńkuɔ,chuckle
ńkuɔ, cluck
 ńkuɔ mbù,chuckle
 ńkuɔ mbù, cluck
 ńkuɔte,chuckle
 ńkuɔte, cluck
ńkua,chuckle
ńkua, cluck
ńkuɔ,discord
ńkuɔ, maintain a feeling of hatred
 ńkuɔ mbù,discord
 ńkuɔ mbù, maintain a feeling of hatred
 ńkuɔte,discord
 ńkuɔte, maintain a feeling of hatred
ńkua,discord
ńkua, maintain a feeling of hatred
ńkuɔ,scrape
ńkuɔ, scratch
 ńkuɔ mbù,scrape
 ńkuɔ mbù, scratch
 ńkuɔte,scrape
 ńkuɔte, scratch
ńkua,scrape
ńkua, scratch
nkùa mekwaʼá,desert
ńkub,dance (widows)
ńkub, see suffering
ńkub,handle messy
nkùbo,changer
nkùbe,changer
nkùbo,niggardly
nkùbo, stingy
nkùbo, miserly
nkùbo, tight-fisted
nkùbe,niggardly
nkùbe, stingy
nkùbe, miserly
nkùbe, tight-fisted
