ngiemboon,en
menyě ntsɔ́ɔn ,domestic cat
 méneŋ nzáŋ,domestic cat
púusè,domestic cat
púʼ,lion
pùʼ,knife
nzsè,slice
nzsè, part
pùʼ,slice
pùʼ, part
Á shʉ̌a pùʼ pʉ́a.,It's split into two slices.
pǔʼ,slave
pùʼ,slave
pùʼ,slave
pǔʼ,slave
nkanɔ̀ɔn,gorilla
púʼ kwɔb,gorilla
púʼ kwɔb,tale
púʼ kwɔb, story
púʼ kwɔb, legend
pùʼ levfo,sculptor’s knife
pùʼ sse,beginning
Apùʼ ssé na nò yɔɔn ńgwɔ́ kɔ́?,What is the beginning of this affair?
púʼu,so
púʼu,so
púʼu, like that
púʼu, exact
"À cǔa wɔ́ɔn. Púʼu, mèŋ nge gʉa.","He hit me. So, I'm going to leave."
Gÿo púʼu na fʉ̀ʼɔɔn.,Do this for now.
"Nkʉ̀ gẅie ɔ̀ tsẅii, ée púʼu.",This information you give is correct.
pùʼu,stick for hitting musical instruments
púʼu la,so
púʼu la, therefore
"N tǒ mbʉ̀a gù, ɔ̀ cúa wɔ́ɔn. Púʼu la, n cʉʼʉ́ tóo wó wɔ́.","I came to your house, you hit me. So I won't come anymore."
pùʼu metuŋó,dysacousia
pùʼu metuŋó, hearing problem
pùʼu ncù,war slave
pʉ̀,k. curse
pʉ́a,taro (generic)
pʉ̀a,madman
pʉ̀a,persons
pʉ̀a, people
pʉ̀a mesoŋ,human beings
pʉ̀e lóŋ,nausea
pʉ̀e lóŋ, disgust
pʉ̌ŋ,sound of a fart
À ssǒ lê pʉ̌ŋ.,He farted that “pʉ̌ŋ”.
pʉ̌ŋ pʉ̌ŋ pʉ̌ŋ,sound of water coming out of a skinny calabash
Ntse ne ńkẅɛɛ tsɛ̀ɛ tÿóon lê pʉ̌ŋ pʉ̌ŋ pʉ̌ŋ.,The water is coming out into the calabash that “pʉ̌ŋ pʉ̌ŋ pʉ̌ŋ”.
pʉpʉ̀,rotten luck
pʉ́pÿé,African cuckoo
pʉ́pÿé," ""announcer bird"""
