ngiemboon,en
tsǎʼ nnɛ́,colouring
tsǎʼ nnɛ́, organism
tsǎʼ nnɛ́, body’s constitution
tsaʼá,clay
tse,anxiety
tse, depression of an orphan
À mÿagá legwé tá we mÿag tà tse gwoon yé.,He worried about his father's death so much that he became anxious.
kwɔ̀ʼɔ tsé,family of parents-in-law
tsé,family of parents-in-law
tsébe,sore throat
tsébe,k. cultural dance
tsège,driving
tsège, piloting
tsège múɔ,runt
tsêm,stable
tsêm, motionless
tsêm, immobile
tsêm, calm
À tyě lê tsêm páʼ fʉ̀ʼ gie à ne ńguɔ la.,He remains calm as if he is ill.
tsěm,piece
tsemé mmó,stick
tsemé nzsó,blouse
tsemé tÿó,piece of wood
À lɔgɔ́ tsemé tÿó ńcúa kúnɔ̀ɔn.,He hit the pork with a piece of wood.
tsétsáasè,pair of scissors
tsétsáŋ,incurable
tsetsáʼ,ground
tsetsáʼ, soil
tsetsáʼ,floor
mbàntsàʼ,gourd net-rattle
mbàntsàʼ, basketwork rattle
mbàntsàʼ, can rattle
tsétsáʼ,gourd net-rattle
tsétsáʼ, basketwork rattle
tsétsáʼ, can rattle
tsétsáʼ pfòŋ,going astray
tsétsáʼ pfòŋ, deception
tsétsáʼ pfòŋ, puppet
tsétsáʼ pfòŋ, figurine
tsétsáʼ pfòŋ, clown
tsetsáʼa nʉ̀ʼ,colony
tsétsyɛ̌,sp. weed
tsétsɛ̌,sp. weed
tsetsɛ̀ɛ,middle
tsetsɛ̀ɛ, centre
tsetsɛ̀ɛ,between
Tsetsɛ̀ɛ wɔɔn.,Here is the middle.
Tè tyě tsetsɛ̀ɛ pʉ̀a pɛ.,Don't put yourself between those people.
míndèlèwɔg,Wednesday
tsètsɛ̀ɛ lyɛ̌ʼ,Wednesday
tsètsò,poultry plague
tsetsoló,inside
tsetsoló, interior
"Ɔ̀ lɔɔn néŋ mekú pɔ̀ɔn, ɔ̀ shÿɔ́g metɔ̌ɔn pîɛ mɔɔn tsetsoló.","If you put the bean in the bag, stick the avocado inside."
tsétsɔgɔ́,crumbs
"À ně ńjú mekèlè, ńtsɔ́ʼɔ tsétsɔgɔ́ ńná né mèŋ.",He bought the donuts and removed the crumbs to give to me.
