ngiemboon,en
kàtùʼu,k. bowl made from a calabash
tùʼu,k. bowl made from a calabash
túʼu pfó,corn-cockle
túʼu pfó, k. disease of cereal ears
tʉ̀,strength
tʉ̀, force
tʉ̀,fast
Gɔɔn lé múɔ ngie à cʉa lê tʉ̀.,Tell the child to come quickly.
tʉ̌,iron
tʉ̌,prison
tʉ̌ nʉ̀,diamond
lepàa nkáʼ,barrier
lepàa nkáʼ, hedge
tʉ̂a nkáʼ,barrier
tʉ̂a nkáʼ, hedge
tʉ́m,heart
tʉ̀nzẅìŋ,dear
tʉ̀nzẅìŋ, expensive
tʉ̀nzẅìŋ, very dear
tʉ̀nzẅìŋ, very expensive
Tʉ̀nzẅìŋ tá wɔ̀ɔn shúshu ná yɔ̀ɔn nkába sekúd.,"Dearest father, forgive me for my school fees."
téŋ,k. hat
téŋ, k. dance instrument
tʉ́ŋ,k. hat
tʉ́ŋ, k. dance instrument
tʉ̀ʉ twó,stubbornness
tʉ̀ʉ twó, opinionated
táŋazsǒ ,noon
 tẅɛ̂b ,noon
 tsɛ̀ɛzsǒ,noon
tʉ̀zsǒ,noon
tweente,good atmosphere
tweente, cheerfulness in the air
À tweente jʉʼ yɔɔn.,This is an atmospheric place.
twó,head
twó kǔ,head of the bed
twó légwe,cause of death
twó légwe,shaved head as a sign of mourning
twó makùm,mask
twò mvɛ̌,bloody nose
twó ndá,frame
twó ngyǎŋ,k. disease
twó tejúʼ,stubborn
twó tejúʼ, delinquent
twó tekwò,end of a toe
twó tepwó,fingertip
twókáŋ,basin
twókáŋ, bowl
