ngiemboon,en
kěm,mediation
kěm, negotiation
kème legwe,funeral
kème mmó,stick
kème nnú,variable burrowing asp
nkème pwó,armless man
nkème pwó, one-armed man
kème pwó,armless man
kème pwó, one-armed man
kème pwó mmó,k. riddle (object hidden in the hand)
kème shùu kwò,pants
kème shùu kwò, knickers
kèmùʼu,leech
kénáŋ,chameleon (generic)
kénáŋ mandóŋ,Eisentraut’s chameleon
nʉʼ,congograss
nʉʼ, speargrass
nʉʼ, swordgrass
kénʉʼ,congograss
kénʉʼ, speargrass
kénʉʼ, swordgrass
kénʉʼ ssé,sp. weed
nyǎŋ,(starting signal)
kényǎŋ,(starting signal)
"Gɔ̌ɔn ngie kényǎŋ, n gʉa ɔ̀ gyá.","Say “kényǎŋ”, I’m leaving, you see."
kéŋ,sound of a bell ringing
À cǔa ŋwʉ́ŋe á gye lê kéŋ.,He hit the bell and it went “kéŋ”.
kàpàg,shell
kèpàg,shell
kápà,ancient money
képàʼ,ancient money
kíshʉ́,sp. ant
késhʉ,sp. ant
késhʉʼ,hiccup
késhʉʼ,k. cultural dance
késiŋ,club
késiŋ, bludgeon
siŋ,club
siŋ, bludgeon
késiŋ,club
késiŋ, bludgeon
kesse kǔ,under the bed
kétáʼtǔm,lapping (waves)
kètsɔ̀ʼ,gallop
kèyàga,waste salt
