ngiemboon,en
nzɔ̀ʼ nkàʼ,little girl who accompanies a young married woman to her home
nzɔ̀ʼɔ,bootblack
nzɔ̀ʼɔ, floor polisher
nzɔ̀ʼɔ,painter
nzɔ̀ʼɔ,bridegroom
nzɔ̀ʼte,dribbler
nzse,taboo
nzse, sacred
nzse, ban
mánzsè,path
nzsè,path
pùʼ,slice
pùʼ, part
pùʼ, pile
pùʼ, heap
nzsè,slice
nzsè, part
nzsè, pile
nzsè, heap
À pǐ nzsè tá.,He took three slices.
ńzse,forbid
ńzse,follow
ńzsé,know
ńzsé,know yourself
nzsè nò,intelligent
nzsè nò, connoisseur
nzsǒ,cloth
nzsǒ, outfit
nzsǒ, clothes
ńzso,live somewhere
ńzso, wedge
ńzso, chock
ńzso,to end 
ńzso, come to an end
ńzso,Ultimately 
ńzso, ultimately
"À cʉ̌ʼ ńzsozso, ńgÿo lêkɔ́?","Finally, what did he do?"
nzsǒ fÿág,sweater
nzsǒ fÿág, pullover
nzsǒ lekÿo,traditional cloth
nzsòliŋé,flag
nzsòntse,crocodile
nzsònzèm,last
nzsoté,final one
nzsoté, end
nzsoté, terminus
nzsòte,last
nzsòte, destination
nzsòte, terminal
nzsòte nzèm,last
nzsozíŋ,dance costume
ńjẅaʼ ,grind
ńjẅaʼ , break
 ńzẅaʼ,grind
 ńzẅaʼ, break
ńzwaʼ,grind
ńzwaʼ, break
ńzwaʼ,crunch
ńzwaʼ,crush
ńzwaʼ, grind
ńzwaʼ,devour
ńzwaʼ,grind
ńzwaʼ,turn upside down
