ngiemboon,en
éfɔ́d,fail
éfɔ́d, bend
éfɔ́d, distort
éfɔ́g,be white
éfɔ́g,whiten
éfɔ́g,be white
Nèm fɔgé nzsǒ ye.,The sun has bleached his clothes.
éfɔ́ɔn,spray
éfɔ́ɔn, sprinkle
éfɔ́ɔn, pulverise
éfɔ́ɔn, grind
éfɔ́ɔn, crush
À ge fɔɔn legǐ lé ffo legǐ.,He will spray the grass with herbicide.
éfɔ́ɔn,at last
éfɔ́ɔn, finally
"À tǒ, pɔ́ ge fɔ́ɔn gʉa.","He has come, they are finally going to leave."
éfu,lend
éfu, borrow
éfú,be stupid
éfú, be foolish
éfúa,approach
éfúa, touch lightly
éfúa, brush against
éfúa, approach
éfúa,touch lightly
éfúa, brush
Te fúa mmɔ̌g.,Don't go near the fire.
Pɔ́ɔn légÿo pɛ́ʼɛ tà fúate wɔ́ɔn.,Don't act like that until you brush against me.
éfúɔfuɔ,brush against
éfuʼ,be lucky
éfuʼ,foam
éfuʼ, lather
éfúʼ,boil
éfúʼ,be bushy
éfúʼ,be bushy
éfúʼ,"rise (smoke, dust)"
éfuʼe,be starchy
éfʉ,be blind
éfʉ, become blind
éfʉ,be blind
éfʉ, go blind
éfʉa,talk nonsense
éfʉa, slide
éfʉa, slip
éfʉa,dismantle
éfʉa, skid
À zɔ̌b ntse tà fʉa.,He sang until he burst out.
éfʉa,open greatly
éfʉa,open wide
éfʉa,make a mistake
éfʉa, sin
éfʉa, err
éfʉa,sin
À fʉ̌a mánzsè.,He took the wrong route.
éfʉ́e,point (buttock)
éfʉ́e, fold over
éfʉ́le,repatriate
éfʉŋe,intertwine
éféŋe,cross
éféŋe, fold
éféŋe, intersect
éféŋe, pass each other
éfʉ́ŋe,cross
éfʉ́ŋe, fold
éfʉ́ŋe, intersect
éfʉ́ŋe, pass each other
éfʉ́ŋte,separate
éfʉ́ŋte, move apart
éfʉte,deceive
éfʉ́te,be excessively big
