ngiemboon,en
sɛtifikâ,certificate
shú,hoe
shú,yours (second person singular possessive pronoun referring back to class 5 and 8 nouns)
shú,your (second person singular possessive adjective modifying class 5 and 8 nouns)
shú,your (second person singular emphatic possessive adjective modifying class 5 and 8 nouns)
Ɔ̀ lɔɔn ńtsɔ́ʼ lesoŋ sɔ́ɔn mbà mèŋ n ge tsɔ́ʼ shú.,"If you pull out my tooth, I'll pull out yours."
shù,sp. tree
shû,cabbage
sǒ,friend
shǔ,friend
shǔ,friendship
shǔ fùɔ,nobility title
shǔ fùɔ, chief’s friend
shú lekẅí,shoulder blade
shǔ lepyè,intimate
shǔ lepyè, close friend
shú nkùa,spade
shùb,sound of dibble stick stabbed into the ground
À pyě nɔ̀ɔn lê shùb shùb tà ḿmag.,He sowed the plot that “shub shub” until finished.
shúm,things
shúm fàʼ,tool
shúm fàʼ, material
shúm fàʼ, supply
shúm leluŋó,musical instrument (generic)
shúm ssé ndá,utensil
shúm ssé ndá, implement
Shǔɔ,Babadjou
shúshu,excuse me
shúshu, pardon me
shúshu, sorry
shúshu, forgiveness
shúshu,excuse me
shúshu, pardon me
shúshu, sorry
shúshu, forgiveness
Shúshu te gÿo pɛ́ʼɛ̀.,Sorry don't do it like that.
shʉ́ŋ ncwò,weaverbird (generic)
shùshù,weaverbird (generic)
shùshwòŋ,kyasuma grass
shùshwòŋ,k. cultural dance
shùshwòŋo mêngwe,sp. kaysuma grass
shútè shuté,secret
shútè shuté, clandestine
Afàʼ shútè shuté té poŋ.,Clandestine work is not good.
shùu kwò,trousers
shùu kwò, pants
shùu kwò, knickers
shʉ́,groin
shʉ́, lower stomach
