ngiemboon,en
ńtiŋ,harden
ńtiŋ,harden
ńtiŋ, oppose
ńtiŋ,hope 
ńtiŋ, think
ntìŋ ndʉ̀ʼ,opponent
ńtíʼ,canalize
ńtíʼ, make a dam
ńtíʼ, block the way for water
ńtíʼ,to prevent 
ńtíʼ, bar
ńtíʼ,circle
ńtíʼ,prevent
ńtó,come
ntoŋ,miser
Aa ntoŋo fǎŋ.,He's a miser.
ntoŋ,peak
ntoŋ, summit
ntoŋ,bud
ntoŋ,motive
ntoŋ,reason
Ɔ̀ tè gẅiin ntoŋ lécúa múɔ wɔɔn wɔ́.,You are not right to hit this child.
ntòŋ,reader
ntòŋ,one who calls
Atòŋ ntsèm zɔ zsé letyě.,It is the one who calls you to confide in you who knows where you will stand.
ńtoŋ,repay
ńtoŋ, restore
ńtóŋ,call
ńtóŋ,read
ńtóŋ,whistle
ntóŋ mbwó,fingers
ntoŋ ngesáŋ,male corn flower
Mentoŋ ngesáŋ kéen ḿbú ńkyɛ́ʼte tsẅɛ.,The cornflowers have all spread out.
ńtoŋte,clean out
ńtoŋte, clean the dirt out of one’s ears
ntóon,post
ntóon, guardian
ńtóon,hold up
ńtóon, support
ńtóon,sustain 
ńtóon, support
ńtóonte,argue
ńtóonte, go one better (speech)
ntɔ́d,very white
ntɔ́d, very clear
À kéen sɔg mesoŋ mé mie é kɔ́ɔn síŋe tà é fʉ̀ʼɔɔn éfɔ́gɔ lê tɔ́d.,He cleaned his teeth which were dirty so that they are very white now.
ńtɔg,dry
ńtɔg, dust
ńtɔg,lighten
ńtɔg, be clear
ńtɔ́g,pass
ńtɔ́g,overtake
ńtɔ́g,pierce
ńtɔ́g,to be pierced
ńtɔ́g, to be punctured
ńtɔ́g, to be holed
ńtɔ́g,perforate
ńtɔ́g,sift
ńtɔ́g, drill in places
ntɔ́gè,couple
ntɔ́gè, kind
ntɔgɔ́,six
ńtɔ́gte,baste
ntɔ́ɔn,thigh
ntɔ̀ɔn,interval
