ngiemboon,en
ńtem,gather together
ńtem, mix
ńtem,bring together
ńtem,bring together
ńtem, associate
ńtem, put in one place
ńtém,sew
ńtém,lose value
ńtém,pull
ńtém,play
ńtém,turn
ńtém, have confidence
ńtém,stone
ńtém, massacre
ntèm menɔ̀ɔn,hunter
ntèm menzsǒ,fashion designer
ntèm,player
ntème,player
ntèm,gunman
ntème,gunman
ntèntàŋ,sp. tree
ntèntàŋ shʉ̀ŋ,Christmas bush
ńtentʉ́,be saintly
ńtentʉ́, be alive
ńtentʉ́, be healthy
ńteŋ,quote
ńteŋ, cite
ńteŋ, honour someone with a song
ńteŋ,use honorary appellations
ńteŋ,think
ńteŋ,rent from time to time
ńteŋ, honor in a song from time to time
ńteŋ,use honorifics
A zɔ̌b tà ńteŋe wɔ́ɔn.,He sang until he honored me.
"Ɔ̀ lɔɔn ńne ńgaba mbab, ɔ̀ teŋ gubé.","When sharing meat, you have to think about the children."
ńdóŋte ,manage
ńdóŋte , make do
 ńdʉ́me ,manage
 ńdʉ́me , make do
 ńkyáŋ ,manage
 ńkyáŋ , make do
 ńtela ,manage
 ńtela , make do
 ńtala ,manage
 ńtala , make do
 ńtra ,manage
 ńtra , make do
 ńtyɛ́ʼte ,manage
 ńtyɛ́ʼte , make do
 ńtate,manage
 ńtate, make do
ńteŋe,manage
ńteŋe, make do
ńdóŋte ,work hard
 ńdʉ́me ,work hard
 ńkyáŋ ,work hard
 ńtela ,work hard
 ńtala ,work hard
 ńtra ,work hard
 ńtyɛ́ʼte ,work hard
 ńtate,work hard
ńteŋe,work hard
À teŋte na fàʼ tɛʼ.,He works hard (at work).
ńteŋe,pain
ńtʉ́ŋe,tilt
ńtʉ́ŋe, lean
ńtʉ́ŋe, incline
ńtéŋe,tilt
ńtéŋe, lean
ńtéŋe, incline
ńtéŋte,stagger
ńtéŋte, reel
ńtéŋte, zigzag
ńtéŋte, be twisted
ńtéŋte,deform
ńtéŋte, twist
ńtéʼe,tick off
ńtéʼe, aim at
ntí,way
ntí, manner
ntí, colour
ntí,quality
ńtí,because of
Aa jʉʼɔɔn fʉ̀ʼɔɔn páʼɔɔn ńtí míŋ we gẅie à pyě.,He is still here like this because of his son who went astray.
ńtí kɔ́,why
Ńtí kɔ́ ɔ̀ gɔɔn né mèŋ ngie n tè pfɛ́ɛ mekú wɔ́.,Why are you telling me I shouldn't eat the bean.
ńtí nue,because
ńtí nue, since
À zoŋte wɔ́ɔn ńtí nue n cǔa yé.,He insults me because I hit him.
ńtí páʼ,because
Peg ge gʉa ńtí páʼ mbʉ̀ŋ ne ńkwɔ́ʼɔ.,We are going to leave because it threatens to rain.
ńtíɛ,remove
ńtíɛ,dry
ńtíɛ,discern
ńtíɛ, discriminate
ńtíɛ,abort
ńtíɛ,pick up stools
ńtíɛ,to force
ńtíɛ, strive
ńtíɛ,widen
ńtíɛ,remove here and there
ńtíle,dodge
ńtíle,cross without trampling
ntìntyɛ̀ʼ,trousers
