ngiemboon,en
liʼ,poison
lɔ̀ ,go
lɔ̀ , leave
 ńdo,go
 ńdo, leave
lò,go
lò, leave
"Pi lo, ńdíe yé, tà aa mbʉ̀a wɔ́!","Go watch him, if he’s home!"
lóŋ,neck
lóŋ,collar
lóŋ,nervousness
lǒŋ,laziness
lóŋ ntsìɛ,chair
lôŋ nzsǒ,collar
lôŋ nzsǒ, pass
lóŋ tekwò,blow from a toe
lùŋngɔ́ɔn,bucket
lùŋngɔ́ɔn, pail
lòŋngáa,bucket
lòŋngáa, pail
lòŋo,thin
lòŋo, skinny
lò ,go
lò , leave
 ńdo,go
 ńdo, leave
lɔ̀,go
lɔ̀, leave
"Pi lo, ńdíe yé, tà aa mbʉ̀a wɔ́!","Go watch him, if he’s home!"
lɔ̀b,drug
lɔg ndúɔ,demand
lɔg ngwág,object of the consolation
lɔ̀g ntʉte,defence
lɔgɔ́,with
Ɔ̀ lɔgɔ́ kɔ́ ńtó?,What did you come with?
lɔ́gtà,doctor
lɔ́gtà, hospital
ńdɔɔn,if
lɔɔn,if
"Ɔ̀ lɔɔn ńtó, ɔ̀ náʼa ńkɔ́ʼ.","If you come, you cut a little."
lɔɔn,here (close dem. adj. qualifying nouns from all classes)
Awɔɔn gẅie à gʉ̌a tà ńkúu jʉʼɔɔn lɔɔn.,Here he left until he arrived here.
lɔ̀ɔn,forge
lɔ̀ɔn, smithy
lɔ̌ɔn,"habit finished, far past"
À lɔ̌ɔn těen ńkwoŋo ngie n tóŋo yé lezíŋ wɔ́.,He didn't like me calling him by his name.
lɔ̌ɔn kwò,sole of the foot
lɔ̌ɔn kwò, ball of the foot
lɔ́ɔn liŋ,future mother
lɔ́ɔn ndá,marriage
lɔ̌ɔn pwó,palm of the hand
