ngiemboon,en
ńkwala,prostitute oneself
nkwàndàŋ,cigar
ńkwaŋ,think
ńkwaŋ,think 
ńkwaŋ, imagine
ńkwaŋ,invent
nkwaŋá,thought
nkwàŋa ndyɛ̀ʼɛ,forethought
nkwàʼ,comes from South Central region
ńkwaʼ,speechify
ńkwaʼ, talk nonsense
ńkwaʼ,really
ńkwaʼ,to attempt
ńkwaʼ,test
Ashǔ we ne ńkwaʼa múɔ ngùɔ.,His friend is talking to a girl.
"À tǒ, ńkwaʼ ńgʉa té gyá wɔ́ɔn.","He came, and really left without seeing me."
nkwàʼa,one who is always trying to pick up girls
nkwàʼte,temptation
nkwàʼte, conspiracy
nkwàʼte, plot
ńkwáʼte,knock at the door
ńkwé,die
ńkwé,suicide
ńkwé,die in a group
ńkwé,be fresh 
nkwè mpfwɔ̀ʼ,tarantula
nkwèen,gamble
nkwèen, bet
nkwèente,third 
ńkweente,dodge
ńkwéʼe,bring up
ńkwéʼe, lift
ńkwéʼe, raise
ńkwéʼe,comfort
ńkwéʼe,swear
ńkwɔ́ʼte,raise
ńkwɔ́ʼte, bring up
ńkwéʼte,raise
ńkwéʼte, bring up
ńkwɔ́ʼte,lift
ńkwéʼte,lift
nkwɛ̀,struggle
nkwɛ̀, wrestling
ńkwɛ́,attach
ńkwɛ́,tie the hand
ńkwɛ́,corrupt
ńkwɛ́,package
ńkwɛ́, pack
nkwɛ̀ lepuʼú,packer
nkwɛ̀ɛ,builder
nkwɛ̀ɛ, constructor
nkwɛ̀ɛ,development agent
nkwɛ̀ɛ,person who ties something up
nkwɛ̀te,packer
ńkwɛte,collide
ńkwɛte, push
ńkwɛte,rush 
ńkwíʼte,kneel
