ngiemboon,en
lepwɔʼ,squash 
lepwɔʼ kúnɔ̀ɔn,sp. squash
lepwɔʼ kʉ́kʉ́b,African tiger lotus
lepwɔʼ nkʉ́a,sp. creeper
pasetɛ́g,watermelon
lepwɔʼ ntsentse,watermelon
lepyè,liver
pyè ntʉ̀,root rot
pyè ntʉ̀, k. plant disease
lepyè,root rot
lepyè, k. plant disease
lepÿé,hole
lepÿé,quarry
lepÿé, career
lepÿé mmɔ̌g,hell
lepÿɛ́,weakness
ncÿó ,buttock
 lecwoŋ,buttock
leság,buttock
lesàg,length
lesaʼá,origin
lesaʼá nèm,sunrise
sèle nzsè,diverter
sèle nzsè, deflection
sèle nzsè, diversion
leselé nzsè,diverter
leselé nzsè, deflection
leselé nzsè, diversion
leshù,k. cloth sack
leshù, small sack of salt
leshùm,youth
leshʉ́a,crack 
Leshʉ́a ée kwò múɔ.,There is the slit in the child's foot.
leshʉaté,division
leshʉŋ,castor oil plant
Leshʉ́ŋ,Balessing
leshʉŋé,beetle 
leshʉŋé mekéle,sp. beetle
leshʉŋé pîɛ,tiger beetle
leshʉŋé shÿɔ́ʼ,sp. beetle
