ngiemboon,en
letʉŋ,lake
letʉŋ, deep water
leteŋ,lake
leteŋ, deep water
letiʼí ntse,dam
letiʼí ntse, water point
letèkǔʼ,taro leaf
letèkǔʼ, cocoyam leaf
letòkǔʼ,taro leaf
letòkǔʼ, cocoyam leaf
letoŋ,navel
letoŋ, umbilical cord
letoŋ,bird tail feather
letoŋó,feather
letòŋo,reader
letɔ́ɔn,net
letsab,sacred hut of seers
letse,clonism
letse, clonus
letse,sixth sense
"Letse lɔɔn ńcʉʼʉ ɔ́ lɔ̌ɔn pwó gù, ɔ̀ zsé ngie mé ge náa mmó lé gù.","If you have a clonie on the palm of your hand, know that we will give you something."
ntse nÿɔ́g,tear
letse lejÿɔ́g,tear
lezse mánzsè,sp. weed
letse mánzsè,sp. weed
letsì ntʉ̀,dysuria
letsì ntʉ̀, difficulty urinating
letsìŋ,base
letsìŋ, start
letsiŋé,ground around a plant
letsiŋé,foot of a plante
letsẅé,life
letsẅɛ́,k. cooking stone
letsẅɛ́te,subtraction
netsẅɛ́ʼ,night
letsẅɛ́ʼ,night
letsyagté,overflow
letú,intestine
letú, gut
letú ndá,family affair
"Anò gie ɔ̀ zyɛ́ʼɛ ńkúu mǒ lɛ, áa nò letú ndá.",The business you are getting into here is a family affair.
letuŋó,ear
letuŋó mpfó,burial
letúʼ,sp. aerial yam
