ngiemboon,en
saŋ cÿó,April
saŋ kàg ngwóŋ,February
saŋ lejÿɔ́g,conjunctivitis
saŋ lepyè shúm,March
saŋ lùm,December
saŋ mbʉ̀ŋ,August
saŋ mejwoŋó,November
saŋ ngwɔ̀ʼ mbÿɛ,September
saŋ njÿoláʼ,June
saŋ ssé,intrigue
saŋ ssé, plot
saŋ ssé, confusion
saŋ tàŋa tsetsáʼ,October
saŋ tsetsɛ̀ɛ lùm,January
saŋ tsɛ̀ɛ cÿó,May
saŋ tyɛ̀b tyɛ̀b mbʉ̀ŋ,July
sàŋa,meter
sàŋ,accountant
sàŋa,accountant
Sìŋa,Bamessingue
Sàŋa,Bamessingue
saŋá lÿoon,ponytail
sàŋa ngʉ̀a,sp. mushroom
sàŋasáŋa,sand
saŋngalé,kola caterpillar
sàŋte,disorder
Te maʼa sàŋte mbʉ̀a mèŋ.,Don't bring disorder into my home.
sàŋte,stall-holder
mesǎ mésaa,outstretched
mesǎ mésaa, displayed
sǎsaa,outstretched
sǎsaa, displayed
À nuŋe ssé sǎsaa.,He is lying on the ground on his back.
sashÿó,forger
sashÿó, counterfeiter
sashÿó, counterfeit
sashÿó, forgery
