ngiemboon,en
pfòŋ ,long-eared owl
 kɔ́ɔn méshʉŋ,long-eared owl
gẅílíd,long-eared owl
gẅílílíd,hooting 
Andʉ̀m tǒŋ lê gẅílílíd.,The owl hoots “gẅílílíd”.
gyà ngɔ́ʼ,poor soul
gyà ngɔ́ʼ, unfortunate creature
wáasè,watch
gyà njÿo,watch
gyà ńkyag,denouncer
gyà ńkyag, informer
gyà shwóŋ,narrator
gyà shÿó,mirror
gyáŋa lóŋ,anger
gyáŋa lóŋ, quarrel
gyě,taste
gyě, smell
gyě, flavour
gyɛ̌,esplanade of the chief’s compound
gyɛ̌, public place
gyɔ́ɔn,abundance
Agyɔ́ɔn sẅɛ́ nzẅíŋ.,Abundance kills the grass.
gyɔ́ɔn,much
gyɔ́ɔn, lot of
À gẅiin nkáb tà é gyɔ́ɔn.,He has a lot of money.
gÿàŋa,anthill
gÿàŋa, termite mound
gÿàŋa,deposit
gÿàŋa, mine
gáte,diversion
gáte, trickery
gÿáte,diversion
gÿáte, trickery
gÿɛ́,concubinage
gÿɛ́, cohabitation
ge gÿo ,tomorrow future 
 ńdu ,tomorrow future 
 lu ,tomorrow future 
 ge lu,tomorrow future 
gÿo,tomorrow future 
gÿo nzsé,conscious
gÿòon kèm,prison
