ngiemboon,en
lèm ndyé,stomach hum
lemaŋ,something surprising
lemaŋ, miracle
lemaŋ, something unbelievable
lemaŋ, something extraordinary
lembʉ̀le,locust
lembʉ̀le, grasshopper
lème,modesty
lème,pollution
lème,canned termites
lème ńnéŋe,sp. bean
lème ńnéŋe,parasite
lème ńnéŋe, tramp
lemí,whistling
lemí, hissing
lemù,gallery
lemù, grandstand
mántǒ,sp. plantain
lemvwɔ̀ʼɔ,sp. plantain
lemÿɔ̀g,grief
lemÿàg,grief
lemÿàg,grief
lemÿɔ̀g,grief
lengaŋ,sp. insect
lengɔ̀ɔn,sp. tree
kéléndeŋ ,puffback shrike
 ntsɔ̀ʼ ngɔ̌ɔn,puffback shrike
lengɔ̀ʼɔ,puffback shrike
lenoŋ,hair
nnoŋ,head hair
lenoŋo twó,head hair
lenuŋé,depot
lenuŋé, warehouse
lenuŋé, rubbish dump
lenuŋé, garbage dump
lʉŋ ,stool
 kwɔ̀ʼɔ,stool
leŋ,stool
lʉ́ŋ ,swing
 máleŋ ,swing
 malʉ́ŋ,swing
léŋ,swing
lʉ̀ŋ,sp. squirrel
lèŋ,sp. squirrel
lêŋ,sound of feet striking the ground
À temé kwò yé ssé lê lêŋ páʼ kàtúʼ.,He stomped his foot on the ground like a soldier.
léŋ ndá,slab
leŋaŋ,root
lʉ̀ŋe,bad part of taro
lèŋe,bad part of taro
lʉ̀ŋe,placenta
lèŋe,placenta
