ngiemboon,en
ńzéme,skirt around
ńzéme, bypass
ńzéme,roll up
ńzéme,swirl around
ńzéme,be round
ńzéme,roll up
ńzéme, roll the rope
nzème kwò,calf
nzème mmó,double metal bell without clapper
nzème pwó,back of the hand
nzème twó,back of the skull
nzème twó, nape of the neck
nzèmenzème,one of eight days of the traditional week
nzèmessé,hell
nzèmɔɔn,royal court
nzèmɔɔn,second level law court
ńzémte,whisper
nzènzóŋ,thorn
ńzeŋe,be light
ńzeŋe,be polite
ńzeŋe,cure
ńzeŋe, heal
nzèŋe ncwò,polite person
nzèŋe nnɛ́,brave
nzèŋe nnɛ́,courageous
ńzéʼe,cross
ńzéʼe,vomit
ńzɛ,be heavy
ńzɛ,be rude
ńzɛ,shake
ńzɛ,shake
ńzɛ́te,ask
ńzɛ́te, question
ńzyéen,develop
ńzyéen, evolve
ńzí,develop
ńzí, evolve
ńzib,remove the skin
ńzib, peel
ńzib,skin
nzìbe,skinner
nzìbe, peeler
nzìbte,homelessness
nzìbte,disgrace
nzìbte, shame
nzìbte, confusion
nzìbte, sweet
nzìbte, sweetmeat
nzìbte, candy
ńzibte,be ashamed
ńzibte,be confused
ńzibte,be embarrassed
