ngiemboon,en
mashʉ́ŋ,machine
mashʉ́ŋ, engine
mashʉ́ŋ,mill
mashʉŋ metÿǒ,chain saw
mâsî,ball
mâsî, dance
másínzà,sentry
másínzà, monitor
Gwaa zyɛ́ʼɛ gyɛ̌ nɔʼ ḿbɔ́ɔn másínzà.,"Before crossing the chiefdom esplanade, you must avoid the sentry."
mátà,raffia mat
matáŋkéle,k. grid
matétě,Irish potato
matě,Irish potato
matenɛ́sè,mattress
mǎtě,Irish potato
matétě,Irish potato
mekú makì,sp. small red bean
matítí,sp. small red bean
matsɔ́ɔn ngwáŋ,yellow wood sorrel
matsáŋ ngwáŋ,yellow wood sorrel
matsìtsìi,one who pees
mátsìtsìindá,bedwetter
mátsìtsìikú,bedwetter
Mátsìtsìikǔ tǒo.,The bed pisser came.
mátsìtsìikú,bedwetter
mátsìtsìikú, bedwetter
mátsìtsìindá,bedwetter
mátsìtsìindá, bedwetter
matsáŋ ngwáŋ,yellow wood sorrel
matsɔ́ɔn ngwáŋ,yellow wood sorrel
ndʉ̀a,vulva
ndʉ̀a, vagina
mátsɔʼ,vulva
mátsɔʼ, vagina
mátswǎŋ,sp. large black bean
matûa,car
matÿɔ́ʼ ntsɔɔn,sp. very smelly ant
méwàcùʼ,k. cultural dance
máwàcùʼ,k. cultural dance
mâwɔ̌wɔ́ɔ,anyone
mâwɔ̌wɔ́ɔ, everyone
Tè lúɔ nkáb mbwó mâwɔ̌wɔ́ɔ.,Don't ask just anyone for money.
màʼ nkàtém,hunter
màʼ ssó,fisherman
màʼ ssó, angler
màʼa kwò,foot launch
màʼa te shwò,skilful
