ngiemboon,en
mefʉa,mistakes
mefʉa, faults
mefʉa, torts
mefʉa, sins
mefóon twó,brain
mefwóon,brain
még,ours 
még,our 
még,our 
még,ours 
Mentoŋ mendá Ngwàna gʉa tÿǒ ńcʉa még.,The roofs of Ngwana houses are higher than ours.
megaʼá,a bit of
Náa megaʼá ntse né mèŋ n nú.,"Give me some water, I'll drink."
mégè,ours 
mégè,our 
mégè,our 
mégè,for us 
"À sɔ̌g mekwɔ̀ʼɔ, à tè mégè sɔg.","He washed the chairs,  he didn’t wash ours."
megiŋé,gait
megiŋé, step
megùb nzáŋ,k. cultural dance
megùmo,piece of a framing truss
megʉa,games
megʉa, amusements
megʉa,theatre
Megwǒŋ,Bamougong
méjʉʼ,a bit of
Nguɔ jÿǒ mesaŋá méjʉʼ.,The patient ate a little couscous.
mekéle,white
mekèle,fritter
mekěm,negotiators
mekěm, prominent citizens
mekɛ́d,albino
mekɔ̌ɔn,sp. weed
mékɔ́ɔn,police force
mékɔ́ɔn ntse,navy
mékɔ́ɔn pàŋa cÿɔ̀ʼ,gendarme
mékɔ́ɔn pàŋa cÿɔ̀ʼ, policeman
Mékɔ́ɔn pàŋa cÿɔ̀ʼ gwǒon metsǒŋ.,The gendarme arrested the bandits.
mékɔ́ɔn ssé cÿɔ̀ʼ,police officer
mékɔ́ɔn tÿǒ,air force
mekú,bean 
mekǔ,membership fee
mekú féfɔ́gɔ,sp. white bean
mekú koké ,cowpea seed
mekú koké , black-eyed pea seed
 mekú múɔ láʼ,cowpea seed
 mekú múɔ láʼ, black-eyed pea seed
mekú gwág,cowpea seed
mekú gwág, black-eyed pea seed
