ngiemboon,en
ńkẅíd,reinforce a basket edge
À paʼá túŋ tà á cʉ́ʼʉ lékẅíd mengʉ̀ŋe.,He wove the basket until all he needed was to reinforce the rim.
ńkẅɛʼɛ,sit down cheerfully
ńkẅie,sit down cheerfully
ńkẅíɛ,cross one’s legs
ńkẅíge,stir the fir
ńkẅile,remove
ńkẅile, withdraw
ńkẅile,edit
nkẅìle ŋwèʼe,editor
nkẅinkẅèen,sp. plant used to make thread
nkẅíŋ,wood
ńkẅiŋ,make attractive
ńkẅiŋ, decorate
ńkẅiŋ,season
nkẅìŋe,someone who seasons
ńkẅiŋte,encourage
ńkẅíʼ,harden
ńkẅíʼ,freeze
ńkẅíʼ,be completely dry
ńkẅiʼi,add to
ńkẅiʼi, add up
ńkẅiʼi,increase
ńkyag,tear
ńkyag,disembowel
ńkyag,unveil
ńkyag, unmask
ńkyag,to leave
ńkyag,betray
ńkyag,rip 
ńkyag, destroy
nkyàga,one who drains
ńkyagte,translate
nkyàgte ŋwàʼne Ssé,scribe
ńkyáŋ,resound
ńkyáŋ,amuse
ńkyáŋ,resonate
ńkyáŋ, crack
ńkyáŋ,brighten up
Nèm tʉ̌a na mekú tà é ne ńkyáŋte.,The sun shone on the bean so that it resonated.
ńdóŋte ,manage
ńdóŋte , make do
 ńdʉ́me ,manage
 ńdʉ́me , make do
 ńtela ,manage
 ńtela , make do
 ńtala ,manage
 ńtala , make do
 ńtra ,manage
 ńtra , make do
 ńteŋe ,manage
 ńteŋe , make do
 ńtyɛ́ʼte ,manage
 ńtyɛ́ʼte , make do
 ńtate,manage
 ńtate, make do
ńkyáŋ,manage
ńkyáŋ, make do
ńdóŋte ,get by
 ńdʉ́me ,get by
 ńtela ,get by
 ńtala ,get by
 ńtra ,get by
 ńteŋe ,get by
 ńtyɛ́ʼte ,get by
 ńtate,get by
ńkyáŋ,get by
À naʼá ne ńkyáŋte na sɔ̌ɔn.,He's doing a bit of business.
nkyè,food offering during a funeral
ńkyé,abandon
ńkyeen,remove the skin
ńkyeen, skin
ńkyeen, open
ńkyeen, peel
ńkyeen,remove the vine
ńkyeen,peel
ńkyéen,eat without being hungry
ńkyéen,wring the laundry
ńkyéen, shake dry
ńkyéen, spin-dry
nkyɛ̀,outside layer of bamboo
