ngiemboon,en
kɔʼɔ́ lóŋ,punishment
kɔ̀ʼte,carcass
kɔ̀ʼte ndá,hovel
kɔ̀ʼte ndá, slum
kǔ,bed
kùa,scraper
kǔa,cholera
kùa pɔ̀ɔn,weaver’s shuttle
Ambàʼa ne ńzɛ́te kùa pɔ̀ɔn yé.,The weaver asks for his shuttle.
kúb,raffia seed
kùb,peeling
kùb, skin 
kùb,bark
kùb, skin
kùb,lip
kʉ̌b,chest
kʉ̌b, trunk
kʉ̌b, suitcase
kʉ̌b, footlocker
kʉ̌b, cubicle
kùb,chest
kùb, trunk
kùb, suitcase
kùb, footlocker
kùb, cubicle
kʉ̌b,coffin
kʉ̌b, casket
kùb,coffin
kùb, casket
kúbte,difference
kúbte, change
kúbe,difference
kúbe, change
kùbo lejÿɔ́g,eyelid
kùbo ncwò,lip
kùbo ndèndʉ́m,sp. tree
kùbo ngɔ́ɔn,bad luck
kùbo njÿòon,k. condiment
kùbo nzeen nzse,k. hat
kùbo tág,k. grigri
kùbo tág, k. gris-gris
kubocʉ́d,cow skin meat
kúbe,difference
kúbe, change
kúbte,difference
kúbte, change
kùbte,scabies
kùbte, mange
kùbténku,rock hyrax
kùmo kẅíʼ múɔ,blunt instrument
kùbu,blunt instrument
kúd,very dirty
Eshӱó wé fɔ́gɔ lê kúd.,His face is very dirty.
kukúkukúku,puffback shrike’s call
