ngiemboon,en
nkàa pʉ́a,godmother
nkáb,money
ńkáb,pick
ńkáb, gather
ńkáb,harvest fruit
ńkáb,plough
ńkaba,diminish
ńkaba, diminish 
ńkaba, calm down
ńkaba,blink
ńkábte,close
ńkábte, cover
nkàg,k. black hat
ńkag,clear
ńkág,be proud
ńkág,rejoice
ńkág,scrape
ńkág, scratch
ńkág,warn
ńkág,scratch
ńkag tʉ̀,try hard to
nkàga,sp. melon 
ńkaga,blame
ńkaga,criticize
"Múɔ lɔɔn ńgÿo nò tepòŋ, ɔ̀ kaga yé.","If the child does a bad thing, he should be blamed."
Lekaga nyìŋ tè lézoonte yé wɔ́.,Criticizing someone is not insulting them.
nkèmbwɔ̀ʼ,k. cultural dance
nkàmbwɔ̀ʼ,k. cultural dance
nkandi,sp. plantain
nkandi nkʉ̌a,wild enset
nkandi nkʉ̌a, wild banana
nkandi nkʉ̌a," ""monkey banana"" "
nkandi pʉ́a,sp. banana
nkandi tikú,sp. banana
nkandòŋ,sp. plantain
nkandòŋ lemvwɔ̀ʼɔ,sp. fat plantain with few fingers
nkàndɔ́ɔn,belt
nkàndɔ́ɔn peláŋ,slab
nkànjùʼ,sp. fish
púʼ kwɔb,gorilla
nkanɔ̀ɔn,gorilla
nkáŋ,ceremonial canary bowl
nkáŋ, ceremonial frame
