ngiemboon,en
kùngwʉ́ŋ,sp. mushroom
kúnɔ̀ɔn,pig
kúnɔ̀ɔn, hog
kúnɔ̀ɔn tsẅɛ,warthog
kùntâg,asphalt
kùntâg, tarmac
kùsáa,metallic sponge
kùu,container
kǔʼ,food
kǔʼ,cocoyam 
kùʼngàŋ,k. cultural dance
kùʼngàŋ, k. secret society
kuʼú láʼ,sp. cocoyam
mákàba,new cocoyam 
kuʼú lekàŋ,new cocoyam 
kuʼú tsẅɛ,purple nutsedge
kuʼú tsẅɛ, nutgrass
kuʼú nkèsàŋ,purple nutsedge
kuʼú nkèsàŋ, nutgrass
kuʼú ntse,ducksalad
kuʼú nkèsàŋ,purple nutsedge
kuʼú nkèsàŋ, nutgrass
kuʼú tsẅɛ,purple nutsedge
kuʼú tsẅɛ, nutgrass
kʉ́,small
kʉ́, little 
"pɔ̀ɔn kʉ́,",small bag.
kʉ́,strange
N juʼú kʉ́ panò.,I understood a strange thing.
kʉ̀a,alliance
kʉ̀a, pact
kʉ̀a, contract
kʉ̀a, testament
kʉankàŋ,rule
kʉankàŋ, ruler
kùb,chest
kùb, trunk
kùb, suitcase
kùb, footlocker
kùb, cubicle
kʉ̌b,chest
kʉ̌b, trunk
kʉ̌b, suitcase
kʉ̌b, footlocker
kʉ̌b, cubicle
kùb,coffin
kùb, casket
kʉ̌b,coffin
kʉ̌b, casket
sòŋo zǐ,someone with a jutting forehead
kʉ́be zǐ,someone with a jutting forehead
kʉ̀e,detonation
kʉ̀e, explosion
kʉ̀kʉ̀,statue
kʉ̀kʉ̀,drawing
kʉ̀kʉ̀,idiot
kʉ́kʉ́b,chest
kʉ́kʉ́b, breast
kʉkʉ́ŋ,sticky matter 
kʉ̀kʉ̀ŋ,menstruation
"Múɔ manzwě gwaa zsé ngie ńgwɔ́ á shwoŋ, ńzye légyá kʉ̀kʉ̀ŋ yé.","As soon as a girl begins to menstruate, let her know that she can become pregnant."
