ngiemboon,en
legɔʼ,cheek
legù,chest
legù, breast
legúɔ,walk
legúɔ, visit
legúa,walk
legúa, visit
legúa,walk
legúa, visit
legúɔ,walk
legúɔ, visit
legúʼ,size
legúʼ, growth
legúʼ,glory
legʉ́,shoulder
legʉ̀a,time
legʉ̀a,departure
Pɔ́ la tóo jʉʼɔɔn tàʼ legʉ̀a.,They had come once.
Awɔ̀ɔn legʉ̀a kǔʼ.,My departure has arrived.
sésag,much
sésag, lot of
sésag, too much
légʉ́a,much
légʉ́a, lot of
légʉ́a, too much
"Ɔ̀ lɔɔn ńtʉʉ twó légʉ́a, mbà twó ɔ́ láʼ nuŋe kwɔ́ʼ.","If you are very stubborn, your head will serve as a ladder."
legʉa ntaʼ sí,fair
legʉa ntaʼ sí, supermarket
legʉ̀e,stupidity
legʉ̀e,stupid
Legʉ̀e te pòŋ.,Stupidity is not good.
Ammó gie ɔ̀ gÿo lɛ aa kwàʼ legʉ̀e.,It's really stupid what you're doing there.
legém,ten
legʉ́m,ten
legʉŋe kwò,side of the foot
legwà,surgical operation
legwǎ mbab,slaughterhouse
lewaŋ,market corner
lewaŋ, market shelf
legwaŋ,market corner
legwaŋ, market shelf
legwaŋ mbab,butcher shop
legwaʼá,dryer
legwaʼá, grid
legwaʼá, riddle
legwaʼá kʉ̀ŋe,dustbin
legwé,death
legwé, bereavement
legwé, mourning
legwe nziŋte ziŋté,funeral
legwɔ́,life
legwɔ́, existence
"Ɔ̀ lɔɔn ńzáb ntʉ́m gú na Ssé, ɔ̀ láʼ ńgẅiin legwɔ́ tèmì.","If you believe in God, you will have eternal life."
legwɔ́ gie,instead of
"À tǒ, legwɔ́ gie à ge zẅíʼte wɔ́ɔn má, á gíŋe ńgʉa.","He came, instead of waiting for me, he is distributed."
légwɔ́ gie,so that
À tǒ páʼɔɔn légwɔ́ gie pi ye ge gʉa.,He came this way so that you could go.
legwɔgɔ́lɔ́g,vigilance
legwɔgɔ́lɔ́g, watchfulness
Mé nuŋé legwɔgɔ́lɔ́g lepfó peg.,We created a vigilance committee in my neighborhood.
legwɔʼɔ́,vigilance
legwɔʼɔ́, watchfulness
