ngiemboon,en
tém nzèm ńná,have confidence in someone
temì,eternal
temì, unfinished
temàg,eternal
temàg, unfinished
téme kwò,foot launch
tème nkyɛ,ready-to-wear clothes
tème nkÿo,k. gun
tème ntaŋatuŋó,ineffective gun
tème ntɔ́g,k. disease
temàg,eternal
temàg, unfinished
temì,eternal
temì, unfinished
temmó,impoverished
temmó, poor person
tèmte ncwò,consonant
tendyèen,useless
tendyèen, senseless matter
tendyèen, out of context
"Anò lɔɔn ńne ńcʉa wɔ́ɔn, ɔ̀ pɔ̌ɔn légíŋ ńzɛ́te wɔ́ɔn pà tendyèen.",You no longer have to ask me unnecessary things when I have problems.
tentʉ́,health
tentʉ́, healthy
Leneŋé tentʉ́ aa mbòŋ.,Living healthy is good.
tʉ́ŋ,k. hat
tʉ́ŋ, k. dance instrument
téŋ,k. hat
téŋ, k. dance instrument
teŋàg,humble
teŋàg, obedient
teŋàg, disciplined
teŋàg, docile
Múɔ wɔɔn te ná ngɔ́ʼ wɔ́,This child is not disturbing
Múɔ wɔɔn te ná ngɔ́ʼ wɔ́, he is very obedient.
 aa kwàʼ teŋàg.,This child is not disturbing
 aa kwàʼ teŋàg., he is very obedient.
tèŋe zẅɛʼ,dystasia
tèŋe zẅɛʼ, difficulty standing
tepòŋ,bad
tepòŋ, evil
Lÿɔ́ʼ pʉ̀a tepòŋ.,Avoid bad people.
tepwó,digit
tepwó, finger
tepwó, toe
tepwó,without a hand
ntsànyìŋe ,cramp
 nkènyìŋe,cramp
tetà,cramp
tétáŋ mmɔ̌g,sculptor’s tool
tétáŋ ndyèente,local toy’s firing tool
tétóŋ,adult of green edible shield bug
tétɔ́g mbàʼ,African blue crested flycatcher
tétóŋ mbàʼ,African blue crested flycatcher
tetyɛ̀b,mud
tetɔ̀b,mud
tétóŋ mbàʼ,African blue crested flycatcher
tétɔ́g mbàʼ,African blue crested flycatcher
