ngiemboon,en
tákẅìʼ,father-in-law
tálaʼ,sp. kola nut 
táleluŋó,godfather
táleŋ,objective
táleŋ, goal
táleŋ, aim
táleŋ,currency
tâlɔ̀ɔn,blacksmith
tâm,moment
mbùʼ ncwò,dumb
mbùʼ ncwò, speechless
tàmbǎʼ,dumb
tàmbǎʼ, speechless
támbìʼi,director
támbìʼi, masculine person in charge
tàmpfɛ̌yaŋ,good-for-nothing
Peg tàmpfɛ̌yaŋ tè ne ńgiŋe wɔ́.,I don't walk with a scoundrel.
tánàŋa vèle,one who fusses over something
tándá,president
tándà mànzòŋ,army general
tándá panùŋe pwɔʼ,head priest
tándá panùŋe pwɔʼ, head sacrificer
tándì,mosquito net
tàndǔm,father of the husband 
tánè,father of twins
táangɔ́ʼ,beloved
táangɔ́ʼ, darling
táangɔ́ʼ, dearest
táangɔ́ʼ, boyfriend
tângɔ́ʼ,beloved
tângɔ́ʼ, darling
tângɔ́ʼ, dearest
tângɔ́ʼ, boyfriend
tánkáb,family’s founder
tánkáb, ancestor
tánkáb, forefather
nkɔɔn,bucket
nkɔɔn, pail
nkɔɔn, k. basket with handle
tánkɔɔn,bucket
tánkɔɔn, pail
tánkɔɔn, k. basket with handle
tánkʉŋ,bachelor
tánkʉŋ, alone in a group
tánɔ̀ʼɔ,compressor
tánɔ̀ʼɔ,one who aggravates
tánɔ̀ʼɔ, bully
tántʉ̀,stronger
Tsɔ̌ tántʉ̀ tǒ ńzyága ngelâŋ pɔ̀ɔn ngesáŋ ńtÿɔ́gɔ twó ye.,A certain strong man came carrying a bag of corn to put on his head.
tâŋ,reservoir
tâŋ,pond
tâŋ,pipe
tàŋa,ceiling
tàŋa mbab,meat tendon
