ngiemboon,en
ésaŋ,dry something out
ésaŋ,dry by spreading
ésáŋ,count
ésáŋ,deliberate
ésaʼ,pull out
ésaʼ,share without reservation
ésáʼ,command
ésáʼ,judge
ésáʼ,germinate
ésáʼ, grow
ésáʼ, appear
ésáʼ,appear slightly 
ésáʼ,tax
ésáʼ,make known
éséen,so much
éséen, excessively
Pi sěen ńdáte.,You have delayed so much.
ésele,turn
ésele,be transformed
ésem,make an effort
ésem,strive
ésem,tighten
ésem,be tight
ésem,beat up
ésem, hit strongly
éseŋe,be huge
éseŋe,stretch
éseŋe, rejoice
éséŋe,cheer up
"Pɔ́ɔn légíŋe ńkwɛ́ shÿó gù, séŋe mbùm jù.","Stop frowning, cheer up."
éséʼe,provoke
éséʼe, cause
éséʼe, create
éshu,mask
éshú,go below
éshú, walk around
éshú,sneak
éshú,weed
éshumo,rejuvenate oneself
éshumo, renew
éshuʼ,show oneself
Múɔ manzwě wɔɔn naʼá shuʼ tɛʼ.,This girl shows off a little too much.
éshúʼ,be bushy
éshúʼ,be bushy
éshúʼte,shudder
éshúʼte, shiver
éshúʼte,be tense
éshúʼte, be on edge
éshʉ́,saw
éshʉ́,castrate
éshʉ́,saw
éshʉ́,cut out
éshʉ́, slice
éshʉ́,make
éshʉa,split
éshʉa, tear
éshʉa,shred
éshʉ́a,break
éshʉ́a,situate
éshʉ́a,hatch
éshʉ́a,lie
éshʉ́a,divide
éshʉ́a,increase
éshʉ́a, grow
éshʉ́a,grow
