ngiemboon,en
mbée,be funny
mbée, be strange
ḿbéen,be funny
ḿbéen, be strange
mbée,pay
ḿbéen,pay
mbège,disturber
Wɔɔn gwɔ́ pɔ́ mbège jʉʼ.,"Here, he's just a nuisance."
ḿbége,mess up
ḿbége, trouble
ḿbége, bore
ḿbége, bother
ḿbége,deafen
ḿbége, stun
ḿbége, daze
ḿbége,to agitate
ḿbége,bother
mbéláŋ,excessively
"Ɔ̀ gyá múɔ wɛ̂ pɛ́ʼɛ̀, à tʉʉ twó tà mbéláŋ.","You see this child, he is extremely stubborn."
mbèlàŋ,blanket
ḿbele,joke
ḿbele,play
ḿbéle,collect
ḿbéle, adjust
ḿbéle,to kiss
mbelég,brick
mbelég,bread
mbèlengàlôŋ,cemetery
mbèlengàlôŋ, graveyard
mbàlasí,energy
mbàlasí, petrol
mbàlasí, gas
mbèlenjʉ̂ŋ,energy
mbèlenjʉ̂ŋ, petrol
mbèlenjʉ̂ŋ, gas
mbèlèntâ,acrobatics
mbèlevê,certificate
mbèlevê, diploma
Mbélòŋ,majesty 
"Afùɔ lɔɔn ńtóŋo gú, ɔ̀ gɔɔn ngie Mbélòŋ.","If the king calls you, you say “Majesty”."
mbìlûm,paint
mbìlûm, dye
mbìlûm, colour
mbèlûm,paint
mbèlûm, dye
mbèlûm, colour
mbʉ́ŋ,bed strut
mbʉ́ŋ, bed crosspiece
mbéŋ,bed strut
mbéŋ, bed crosspiece
mbeŋ lezẅé,nostril
ḿbeŋe,reply
ḿbeŋe, retaliate
ḿbʉ́ŋe,cross
ḿbʉ́ŋe, fold
ḿbéŋe,cross
ḿbéŋe, fold
"Ɔ̀ lɔɔn ne ńkwɛ́ɛ nkáʼ, ɔ̀ péŋe ndʉŋ.","If you attach a fence, you cross the bamboos."
ḿbʉ́ŋe,equalize
ḿbéŋe,equalize
ḿbʉ́ŋe,retort
ḿbéŋe,retort
mbìpí,cockroach
mbèpà,cockroach
ndèpàʼ pǐŋ,skink
mbèpà pǐŋ,skink
mbèpòŋ,albino
mbepwó,sp. shrub
