ngiemboon,en
pa,those ... there 
Epʉ̀a pa té pʉ̀a wɔ́,These people are not serious
Epʉ̀a pa té pʉ̀a wɔ́, they surprised me.
 pɔ́ kʉʼʉ́ wɔ́ɔn.,These people are not serious
 pɔ́ kʉʼʉ́ wɔ́ɔn., they surprised me.
pa,some
pa, the
À ge gʉa líe pa Mɔ́ɔfùɔ.,He's going to go look at the people called Moffo.
pa-,some
"panzwě,",women.
pà,by
Pi tó pà tàʼ pà tàʼ.,Come one by one!
pà,of 
Tâm gyǎ tsɔ̌ nzàʼ pà nɔ̀ɔn wá á gẅiin mendóŋ twó yé méntá.,Tam saw a strange animal that had three horns on its head.
lâ ,and
lâ , with
 lé ,and
 lé , with
 né,and
 né, with
pâ,and
pâ, with
Mèŋ n kǎa mekáŋ pâ mekʉŋ ńtÿɔ́ʼɔ ndá.,I carried the plates with the pots to put in the house.
páa,wedge
paa nkàʼ,porter
paa nkàʼ, loader onto the back
páb,sound of hands clapping
À cǔa mbwó mé lê páb.,He cheered that “páb”.
pàb,trickery
pǎb,seat
pǎb, mark
pǎb, brand
pǎb, stain
pǎb, spot
páblà,powder
pǎbpab,speckled
pǎbpab, spotted
Nzsǒ múɔ gwɔ́ pɔ́ pǎbpab.,The child's clothing is spotted.
pabtwó,k. cultural dance at Batcham
pàg,shell
Mepàg mbùm ngáb.,Shells from chicken eggs.
pàg,piece
Shʉ́a júʼ mepàg mepàg.,Split the yam into several pieces.
pàg,page
Nyɛ́ʼɛ ŋwàʼne na pàg tá.,Open the book to page three.
pàg,flat
pàg, plaque
pàg, sheet
"Te gÿo mekèle metúʼ, gÿo pɔ́ me mepàg.","Don't make the donuts round, make the dishes instead."
pàg káŋ,European cymbal 
pàga káŋ,dish
pàga káŋ, disk
pàga káŋ, disc
pàga láʼ,sub-region
pàga ngwòŋ,province
pàga ngwòŋ, region
pàga njÿó,continent
pàga tákʉ́ʼ,badge
pàga tákʉ́ʼ,medal
págalág,sound of a dish
Mekáŋ gyě lê págalág.,The plates sounded like “págalág”.
