ngiemboon,en
n ,I
 e,I
m,I
n- ,a
 e-,a
m-,a
n- ,some
 e-,some
m-,some
"ń- , é-",to 
ḿ-,to 
"ḿbáʼ,",weave.
ń- ,he
ń- , they 
 é-,he
 é-, they 
ḿ-,he
ḿ-, they 
ń- ,
ń- , really
 é-,
 é-, really
ḿ-,
ḿ-, really
ń- ,today past
ń- ,
 é-,today past
 é-,
ḿ-,today past
ḿ-,
ma,those ... there 
Pi gʉa ńkaa mekwɔ̀ʼɔ ma ńnáa jʉʼɔɔn.,Go carry these stools to donate here.
má,mother
mà,booboo
mà, gandoura
mà,habit that is almost impossible to change
má mpfó,mother of the deceased
má pà má,maternal grandmother
Má pà má wɔ̀ɔn aa ndÿò tɛʼ.,My maternal grandmother is very old.
má pà má wɔ̀ɔn ndÿò,great-grandmother
má pà tá,paternal grandmother
Má pà tá we nyě pɔ́ wó.,His father's mother is still alive.
má we lÿò,grandmother
máa,big
máa, large
máa, tall 
Máa tepwó wɔ̀ɔn fǎŋ ńcʉa mentsě.,My thumb is bigger than my little finger.
máa lejÿɔ́g,eyeball
máa sèm,k. large vertical drum with a nailed skin drumhead
máa nkà,k. large vertical drum with a nailed skin drumhead
máa nyìŋ,person responsible
máa nkà,k. large vertical drum with a nailed skin drumhead
máa sèm,k. large vertical drum with a nailed skin drumhead
máa tekwò,big toe
máa tepwó,thumb
máamáa,tall
máamáa, big
máamáa, large
máamáa, gigantic
máamáa, enormous
máamáa mí,sea
máamáa mí, ocean
máangɔ́ʼ,beloved
máangɔ́ʼ, darling
máangɔ́ʼ, dearest
máangɔ́ʼ, girlfriend
