ngiemboon,en
lefomó,sacred forest
lefomó, sacred copse
lefwóon,grease
lefóon,grease
lefóon nŋwáʼ,wax
lefɔ́g,relationship between co-wives
lefɔ̌ɔn,eight
lefùɔ,royalty
lefùɔ, monarchy
lefùɔ, dynasty
lefóon,grease
lefwóon,grease
lefÿɔ̀g,Chinese bamboo
lefÿàg,Chinese bamboo
lefÿɛ́,fat animal
lefÿɛ́, sterile animal
lefÿɛ́,k. cultural dance
lefÿàg,Chinese bamboo
lefÿɔ̀g,Chinese bamboo
légǎ là,how do you do?
Á légǎ là? Á lepòŋo wég.,How do you find it? I like it.
legabá,armpit
legàbte,distribution 
agáʼ,development
legáʼ,development
legʉ́m,ten
legém,ten
legǐ,plant
legǐ,bush
Gʉa nkáʼ ńtsɔ́ʼte megǐ na mekú.,Go to the field to remove the weeds from the beans.
legǐ mbí,sp. weed
legǐ mefùɔ,yellow tassleflower
legǐ tetʉ́a,goosegrass
legǐ tetʉ́a, bullgrass
legǐ metʉ̌a,goosegrass
legǐ metʉ̌a, bullgrass
legǐ ngǐm,sp. weed
legǐ metʉ́a,goosegrass
legǐ metʉ́a, bullgrass
legǐ tetʉ̌a,goosegrass
legǐ tetʉ̌a, bullgrass
legìŋ,journey
legìŋ, trip
legiŋé nkímte,revision
legiŋé nkímte, review
legɔ̀ɔn,speech
legɔ̀ɔn, word
