ngiemboon,en
nkʉŋ,"""peace tree"" "
nkʉnkʉŋ,"""peace tree"" "
nkenkʉ́ŋe,slope
nkʉnkʉ́ŋe,slope
nkʉ́nkʉʼʉ́,sp. ant 
nkenkÿo,string
nkenkÿo, strap
nkenkÿo, belt
nkʉnkÿo,string
nkʉnkÿo, strap
nkʉnkÿo, belt
nkʉnkʉŋ,"""peace tree"" "
nkʉŋ,"""peace tree"" "
nkʉ́ŋ,edge
nkʉ́ŋ, shore
ńkʉŋ,hide
ńkʉŋ,protect
ńkʉŋ,cut
ńkʉŋ, prune
ńkʉŋ,cut out
nkʉŋ mefág,younger twin
nkʉŋ ngwóŋ,edge of the ridge
ńkʉŋ nzèm,assist
ńkʉŋe,lightly clean
ńkʉŋe,pick up
ńkʉŋe, gather together
ńkʉŋe, pile up rubbish
ńkʉŋe,cut out
ńkʉ́ŋe,curse
ńkʉŋte,raise one’s voice 
Ńkʉŋte mbuʼu legwé.,Raise your voice at the entrance  of mourning.
ńkʉʼte,astonish
ńkʉʼte, surprise
nkʉ̀ʼʉ,miracle
nkʉ̀ʼʉ, surprising thing
nkʉ̀ʼʉ, wonder
ńkʉʼʉ,astonish
ńkʉʼʉ, surprise
ńkʉ́ʼʉ,go for a walk
ńkwa,promise
ńkwa,think
ńkwa, have an idea
ńkwa,disinterest
ńkwa, leave sight
ńkwa, keep busy
kwá lʉʼʉ́,riddle
nkwá lʉʼʉ́,riddle
ńkwag,eat a lot of ground nuts
ńkwag,argue for futile reasons
ńkwág,prune a tree
ńkwág,draw a small amount of water
ńkwág,scrape
nkwálà,catechism
