ngiemboon,en
tɔ̌ɔn,drop
tɔ̌ɔn, bulb
tɔ̌ɔn,circle 
tɔ̌ɔn,Mister
tɔ̌ɔn,walnut
tɔ̌ɔn, nut
tɔ̌ɔn, pit
tɔ́ɔn mbÿé,k. pastime game
tɔ̌ɔnmé,gentleman
tɔ́ɔntè,exam
mbɔ́ɔntè tsetsɛ̀ɛ lyɛ̌ʼ,Thursday
tɔ́ɔsèndê,Thursday
tsàʼ kèle,sieve
tsà kèle,sieve
tsá pu,terrible thing
tsâb,very clean
tsâb, very clear
Ntse síi lê tsâb.,The water is very clean.
tsába,children’s matches
tsáblɔ̀ɔn,cancer
tsábte,purse
tsábte, sack
tsábte lóŋ,k. outfit
tsyǎg,placenta
tsǎg,placenta
tsyàgte,tear
tsyàgte, rip
tsàgte,tear
tsàgte, rip
tsâŋ,very red 
À temé pwó na lejÿɔ́g múɔ tà é cʉ́ʼʉ ḿbaŋa lê tsâŋ.,He poked the child's eye so that the eye became very red.
tsǎŋ,prison
tsǎŋ,grass stem
tsǎŋ, blade of grass
Tsaŋ,Dschang
tsáŋte,sadness
tsáŋte, trouble
tsáŋte, suffering
tsáŋte,incurable
tsápàʼ,disturbing
Wɔɔn aa tsápàʼ panò.,That's a disturbing matter.
tsàpfó,sp. small mushroom
tsàpfó, sp. small fungus
tsǎʼ,brick
tsà kèle,sieve
tsàʼ kèle,sieve
