ngiemboon,en
mbèlenjʉ̂ŋ,energy
mbèlenjʉ̂ŋ, petrol
mbèlenjʉ̂ŋ, gas
mbàlasí,energy
mbàlasí, petrol
mbàlasí, gas
mbâmbǎ,nettle 
mbâmbǎ kwɔb,sp. nettle
mbâmbǎ mekú,sp. nettle
mbàndà,scaffolding
tsétsáʼ,"rattle made of basketwork, calabash or wood"
mbàntsàʼ,"rattle made of basketwork, calabash or wood"
mbàntùʼ,k. cultural dance
mbàŋa tʉ̌,nail
mbaŋ,nail
mbaŋ,sp. cocoyam
mbaŋ,grain
mbaŋ, pit
mbaŋ, tuber
Cʉ̀cʉ̀a pfɛ̌ mɔ́ɔn membaŋ péli ma tà é mag.,The mouse ate all my peanuts.
mbâŋ,bench
mbâŋ,bank
ḿbaŋ,blush
ḿbaŋ, redden
ḿbaŋ,ripen
ḿbáŋ,cross
ḿbáŋ, fold
ḿbáŋ,cross
ḿbáŋ,embezzle
ḿbáŋ, divert
mbaŋ mvfǒ,sp. inedible fruit
mbàŋa ffo,tablet
mbàŋa ffo, pill
mbàŋa mmó,button
mbàŋa nèm,k. cultural dance
mbàŋa nò,behaviour
mbaŋ,nail
mbàŋa tʉ̌,nail
mbaŋfɔ̌ɔn,bolt
mbaŋkwɔ́ʼ,bar
mbaŋkwɔ́ʼ, grade
mbaŋlòŋ,artificial fibre
mbaŋlòŋ, briefs
mbaŋlòŋ, underpants
mbàŋte,stroll
